consumo_id,registro_id,fila_origen,cliente_producto_id,cliente_id,producto,fecha_consumo,categoria_consumo,monto_consumo,canal,consumo_outlier_iqr
CON-019268,REG-019268,19268,C000333__TARJETA_CREDITO,C000333,Tarjeta de Crédito,2026-01-02,Travel,93.08,App,False
CON-020237,REG-020237,20237,C002098__TARJETA_CREDITO,C002098,Tarjeta de Crédito,2026-01-02,Supermarket,197.23,App,False
CON-001604,REG-001604,1604,C001145__TARJETA_CREDITO,C001145,Tarjeta de Crédito,2026-01-03,Food,12.16,POS,False
CON-002791,REG-002791,2791,C001247__TARJETA_CREDITO,C001247,Tarjeta de Crédito,2026-01-03,Supermarket,203.59,POS,False
CON-003847,REG-003847,3847,C001392__TARJETA_CREDITO,C001392,Tarjeta de Crédito,2026-01-03,Travel,160.79,POS,False
CON-004498,REG-004498,4498,C001824__TARJETA_CREDITO,C001824,Tarjeta de Crédito,2026-01-03,Others,192.43,POS,False
CON-004720,REG-004720,4720,C001286__TARJETA_CREDITO,C001286,Tarjeta de Crédito,2026-01-03,Streaming,271.68,App,False
CON-005658,REG-005658,5658,C001267__TARJETA_CREDITO,C001267,Tarjeta de Crédito,2026-01-03,Education,249.63,POS,False
CON-006044,REG-006044,6044,C001058__TARJETA_CREDITO,C001058,Tarjeta de Crédito,2026-01-03,Education,437.52,POS,True
CON-007746,REG-007746,7746,C002145__TARJETA_CREDITO,C002145,Tarjeta de Crédito,2026-01-03,Supermarket,681.22,Branch,True
CON-009505,REG-009505,9505,C002040__TARJETA_CREDITO,C002040,Tarjeta de Crédito,2026-01-03,Fuel,126.33,Branch,False
CON-010927,REG-010927,10927,C002068__TARJETA_CREDITO,C002068,Tarjeta de Crédito,2026-01-03,Travel,76.91,ATM,False
CON-011086,REG-011086,11086,C001093__TARJETA_CREDITO,C001093,Tarjeta de Crédito,2026-01-03,Fuel,75.91,Branch,False
CON-012232,REG-012232,12232,C000928__TARJETA_CREDITO,C000928,Tarjeta de Crédito,2026-01-03,Health,106.84,POS,False
CON-015456,REG-015456,15456,C002080__TARJETA_CREDITO,C002080,Tarjeta de Crédito,2026-01-03,Supermarket,31.20,POS,False
CON-016291,REG-016291,16291,C000017__TARJETA_CREDITO,C000017,Tarjeta de Crédito,2026-01-03,Travel,15.03,POS,False
CON-017162,REG-017162,17162,C000234__TARJETA_CREDITO,C000234,Tarjeta de Crédito,2026-01-03,Fuel,14.83,POS,False
CON-017800,REG-017800,17800,C002075__TARJETA_CREDITO,C002075,Tarjeta de Crédito,2026-01-03,Fuel,157.49,Web,False
CON-018018,REG-018018,18018,C001340__TARJETA_CREDITO,C001340,Tarjeta de Crédito,2026-01-03,Food,346.62,App,True
CON-018094,REG-018094,18094,C000255__TARJETA_CREDITO,C000255,Tarjeta de Crédito,2026-01-03,Technology,5.05,App,False
CON-018105,REG-018105,18105,C001038__TARJETA_CREDITO,C001038,Tarjeta de Crédito,2026-01-03,Health,13.26,App,False
CON-019843,REG-019843,19843,C000634__TARJETA_CREDITO,C000634,Tarjeta de Crédito,2026-01-03,Food,46.70,App,False
CON-022305,REG-022305,22305,C001875__TARJETA_CREDITO,C001875,Tarjeta de Crédito,2026-01-03,Health,76.71,App,False
CON-002981,REG-002981,2981,C000560__TARJETA_CREDITO,C000560,Tarjeta de Crédito,2026-01-04,Streaming,13.22,Web,False
CON-003082,REG-003082,3082,C001116__TARJETA_CREDITO,C001116,Tarjeta de Crédito,2026-01-04,Technology,154.43,POS,False
CON-004905,REG-004905,4905,C000220__TARJETA_CREDITO,C000220,Tarjeta de Crédito,2026-01-04,Others,24.44,POS,False
CON-006706,REG-006706,6706,C000287__TARJETA_CREDITO,C000287,Tarjeta de Crédito,2026-01-04,Technology,246.57,Web,False
CON-007640,REG-007640,7640,C000827__TARJETA_CREDITO,C000827,Tarjeta de Crédito,2026-01-04,Supermarket,98.09,POS,False
CON-007706,REG-007706,7706,C000646__TARJETA_CREDITO,C000646,Tarjeta de Crédito,2026-01-04,Food,70.90,POS,False
CON-008156,REG-008156,8156,C000769__TARJETA_CREDITO,C000769,Tarjeta de Crédito,2026-01-04,Food,17.04,POS,False
CON-008688,REG-008688,8688,C000706__TARJETA_CREDITO,C000706,Tarjeta de Crédito,2026-01-04,Health,50.72,POS,False
CON-008787,REG-008787,8787,C000930__TARJETA_CREDITO,C000930,Tarjeta de Crédito,2026-01-04,Technology,53.21,POS,False
CON-011106,REG-011106,11106,C001355__TARJETA_CREDITO,C001355,Tarjeta de Crédito,2026-01-04,Fuel,37.34,POS,False
CON-013019,REG-013019,13019,C001844__TARJETA_CREDITO,C001844,Tarjeta de Crédito,2026-01-04,Supermarket,273.84,POS,False
CON-013175,REG-013175,13175,C000735__TARJETA_CREDITO,C000735,Tarjeta de Crédito,2026-01-04,Streaming,78.37,Branch,False
CON-014052,REG-014052,14052,C001351__TARJETA_CREDITO,C001351,Tarjeta de Crédito,2026-01-04,Supermarket,44.03,POS,False
CON-014063,REG-014063,14063,C000120__TARJETA_CREDITO,C000120,Tarjeta de Crédito,2026-01-04,Education,172.22,POS,False
CON-014921,REG-014921,14921,C000031__TARJETA_CREDITO,C000031,Tarjeta de Crédito,2026-01-04,Entertainment,53.89,POS,False
CON-015465,REG-015465,15465,C001388__TARJETA_CREDITO,C001388,Tarjeta de Crédito,2026-01-04,Streaming,93.51,POS,False
CON-016109,REG-016109,16109,C000275__TARJETA_CREDITO,C000275,Tarjeta de Crédito,2026-01-04,Fuel,46.98,App,False
CON-016653,REG-016653,16653,C002047__TARJETA_CREDITO,C002047,Tarjeta de Crédito,2026-01-04,Fuel,227.00,POS,False
CON-019277,REG-019277,19277,C001461__TARJETA_CREDITO,C001461,Tarjeta de Crédito,2026-01-04,Technology,24.98,POS,False
CON-020052,REG-020052,20052,C001488__TARJETA_CREDITO,C001488,Tarjeta de Crédito,2026-01-04,Entertainment,52.65,POS,False
CON-000372,REG-000372,372,C001695__TARJETA_CREDITO,C001695,Tarjeta de Crédito,2026-01-05,Supermarket,33.28,POS,False
CON-000649,REG-000649,649,C001865__TARJETA_CREDITO,C001865,Tarjeta de Crédito,2026-01-05,Supermarket,164.51,POS,False
CON-001243,REG-001243,1243,C001409__TARJETA_CREDITO,C001409,Tarjeta de Crédito,2026-01-05,Streaming,280.76,App,False
CON-001387,REG-001387,1387,C001884__TARJETA_CREDITO,C001884,Tarjeta de Crédito,2026-01-05,Fuel,132.65,Web,False
CON-002520,REG-002520,2520,C002065__TARJETA_CREDITO,C002065,Tarjeta de Crédito,2026-01-05,Health,99.11,POS,False
CON-003039,REG-003039,3039,C002190__TARJETA_CREDITO,C002190,Tarjeta de Crédito,2026-01-05,Streaming,126.87,Web,False
CON-004203,REG-004203,4203,C001291__TARJETA_CREDITO,C001291,Tarjeta de Crédito,2026-01-05,Supermarket,35.49,App,False
CON-004335,REG-004335,4335,C000119__TARJETA_CREDITO,C000119,Tarjeta de Crédito,2026-01-05,Health,83.35,App,False
CON-004796,REG-004796,4796,C001254__TARJETA_CREDITO,C001254,Tarjeta de Crédito,2026-01-05,Education,84.53,POS,False
CON-005090,REG-005090,5090,C002154__TARJETA_CREDITO,C002154,Tarjeta de Crédito,2026-01-05,Others,706.28,POS,True
CON-005128,REG-005128,5128,C000048__TARJETA_CREDITO,C000048,Tarjeta de Crédito,2026-01-05,Others,100.61,POS,False
CON-005227,REG-005227,5227,C001657__TARJETA_CREDITO,C001657,Tarjeta de Crédito,2026-01-05,Health,61.00,POS,False
CON-009561,REG-009561,9561,C001001__TARJETA_CREDITO,C001001,Tarjeta de Crédito,2026-01-05,Technology,13.33,POS,False
CON-009845,REG-009845,9845,C001197__TARJETA_CREDITO,C001197,Tarjeta de Crédito,2026-01-05,Health,212.35,Branch,False
CON-010234,REG-010234,10234,C001243__TARJETA_CREDITO,C001243,Tarjeta de Crédito,2026-01-05,Food,56.08,POS,False
CON-012797,REG-012797,12797,C002081__TARJETA_CREDITO,C002081,Tarjeta de Crédito,2026-01-05,Food,117.72,POS,False
CON-013074,REG-013074,13074,C000074__TARJETA_CREDITO,C000074,Tarjeta de Crédito,2026-01-05,Supermarket,92.50,Web,False
CON-014292,REG-014292,14292,C001144__TARJETA_CREDITO,C001144,Tarjeta de Crédito,2026-01-05,Education,37.24,POS,False
CON-015487,REG-015487,15487,C000751__TARJETA_CREDITO,C000751,Tarjeta de Crédito,2026-01-05,Supermarket,64.29,App,False
CON-017421,REG-017421,17421,C000025__TARJETA_CREDITO,C000025,Tarjeta de Crédito,2026-01-05,Travel,18.82,Branch,False
CON-018263,REG-018263,18263,C001222__TARJETA_CREDITO,C001222,Tarjeta de Crédito,2026-01-05,Entertainment,162.21,App,False
CON-018882,REG-018882,18882,C000558__TARJETA_CREDITO,C000558,Tarjeta de Crédito,2026-01-05,Fuel,25.68,App,False
CON-018922,REG-018922,18922,C000116__TARJETA_CREDITO,C000116,Tarjeta de Crédito,2026-01-05,Fuel,253.01,Web,False
CON-019000,REG-019000,19000,C001820__TARJETA_CREDITO,C001820,Tarjeta de Crédito,2026-01-05,Supermarket,106.67,POS,False
CON-019264,REG-019264,19264,C000371__TARJETA_CREDITO,C000371,Tarjeta de Crédito,2026-01-05,Food,189.12,Web,False
CON-021369,REG-021369,21369,C000563__TARJETA_CREDITO,C000563,Tarjeta de Crédito,2026-01-05,Education,74.54,POS,False
CON-021692,REG-021692,21692,C000639__TARJETA_CREDITO,C000639,Tarjeta de Crédito,2026-01-05,Travel,17.12,Web,False
CON-001613,REG-001613,1613,C000987__TARJETA_CREDITO,C000987,Tarjeta de Crédito,2026-01-06,Travel,18.48,POS,False
CON-003195,REG-003195,3195,C000414__TARJETA_CREDITO,C000414,Tarjeta de Crédito,2026-01-06,Health,4.11,POS,False
CON-003705,REG-003705,3705,C000010__TARJETA_CREDITO,C000010,Tarjeta de Crédito,2026-01-06,Health,162.34,POS,False
CON-004027,REG-004027,4027,C001569__TARJETA_CREDITO,C001569,Tarjeta de Crédito,2026-01-06,Education,238.89,Web,False
CON-004771,REG-004771,4771,C000177__TARJETA_CREDITO,C000177,Tarjeta de Crédito,2026-01-06,Streaming,181.88,Branch,False
CON-005494,REG-005494,5494,C001879__TARJETA_CREDITO,C001879,Tarjeta de Crédito,2026-01-06,Food,21.16,App,False
CON-005764,REG-005764,5764,C001956__TARJETA_CREDITO,C001956,Tarjeta de Crédito,2026-01-06,Technology,61.27,Web,False
CON-006607,REG-006607,6607,C000697__TARJETA_CREDITO,C000697,Tarjeta de Crédito,2026-01-06,Health,278.91,POS,False
CON-006981,REG-006981,6981,C000784__TARJETA_CREDITO,C000784,Tarjeta de Crédito,2026-01-06,Food,115.63,App,False
CON-008264,REG-008264,8264,C001415__TARJETA_CREDITO,C001415,Tarjeta de Crédito,2026-01-06,Travel,126.03,POS,False
CON-008731,REG-008731,8731,C000524__TARJETA_CREDITO,C000524,Tarjeta de Crédito,2026-01-06,Streaming,254.26,Branch,False
CON-008933,REG-008933,8933,C001154__TARJETA_CREDITO,C001154,Tarjeta de Crédito,2026-01-06,Technology,309.07,POS,False
CON-009558,REG-009558,9558,C001469__TARJETA_CREDITO,C001469,Tarjeta de Crédito,2026-01-06,Supermarket,38.98,Web,False
CON-009718,REG-009718,9718,C001760__TARJETA_CREDITO,C001760,Tarjeta de Crédito,2026-01-06,Technology,149.61,Web,False
CON-010120,REG-010120,10120,C000143__TARJETA_CREDITO,C000143,Tarjeta de Crédito,2026-01-06,Health,103.53,Branch,False
CON-012080,REG-012080,12080,C000511__TARJETA_CREDITO,C000511,Tarjeta de Crédito,2026-01-06,Food,158.33,ATM,False
CON-012831,REG-012831,12831,C000714__TARJETA_CREDITO,C000714,Tarjeta de Crédito,2026-01-06,Supermarket,50.28,POS,False
CON-013047,REG-013047,13047,C000249__TARJETA_CREDITO,C000249,Tarjeta de Crédito,2026-01-06,Health,218.03,Web,False
CON-013521,REG-013521,13521,C000139__TARJETA_CREDITO,C000139,Tarjeta de Crédito,2026-01-06,Health,186.56,POS,False
CON-014108,REG-014108,14108,C001010__TARJETA_CREDITO,C001010,Tarjeta de Crédito,2026-01-06,Travel,69.91,Branch,False
CON-014211,REG-014211,14211,C000224__TARJETA_CREDITO,C000224,Tarjeta de Crédito,2026-01-06,Fuel,53.74,POS,False
CON-015040,REG-015040,15040,C001715__TARJETA_CREDITO,C001715,Tarjeta de Crédito,2026-01-06,Streaming,24.45,POS,False
CON-017588,REG-017588,17588,C000027__TARJETA_CREDITO,C000027,Tarjeta de Crédito,2026-01-06,Food,38.39,App,False
CON-018368,REG-018368,18368,C000204__TARJETA_CREDITO,C000204,Tarjeta de Crédito,2026-01-06,Education,157.21,App,False
CON-019821,REG-019821,19821,C000634__TARJETA_CREDITO,C000634,Tarjeta de Crédito,2026-01-06,Fuel,30.29,Web,False
CON-020065,REG-020065,20065,C000001__TARJETA_CREDITO,C000001,Tarjeta de Crédito,2026-01-06,Technology,394.94,Web,True
CON-020563,REG-020563,20563,C000982__TARJETA_CREDITO,C000982,Tarjeta de Crédito,2026-01-06,Travel,227.10,POS,False
CON-020564,REG-020564,20564,C000150__TARJETA_CREDITO,C000150,Tarjeta de Crédito,2026-01-06,Technology,32.15,Web,False
CON-021066,REG-021066,21066,C000624__TARJETA_CREDITO,C000624,Tarjeta de Crédito,2026-01-06,Food,21.74,App,False
CON-021883,REG-021883,21883,C000292__TARJETA_CREDITO,C000292,Tarjeta de Crédito,2026-01-06,Travel,30.31,POS,False
CON-000325,REG-000325,325,C000570__TARJETA_CREDITO,C000570,Tarjeta de Crédito,2026-01-07,Technology,5.91,POS,False
CON-000359,REG-000359,359,C001865__TARJETA_CREDITO,C001865,Tarjeta de Crédito,2026-01-07,Travel,120.64,App,False
CON-001618,REG-001618,1618,C001926__TARJETA_CREDITO,C001926,Tarjeta de Crédito,2026-01-07,Supermarket,89.15,POS,False
CON-005113,REG-005113,5113,C001478__TARJETA_CREDITO,C001478,Tarjeta de Crédito,2026-01-07,Education,59.66,POS,False
CON-006782,REG-006782,6782,C000017__TARJETA_CREDITO,C000017,Tarjeta de Crédito,2026-01-07,Travel,53.57,Branch,False
CON-010320,REG-010320,10320,C001135__TARJETA_CREDITO,C001135,Tarjeta de Crédito,2026-01-07,Food,180.83,POS,False
CON-011967,REG-011967,11967,C001885__TARJETA_CREDITO,C001885,Tarjeta de Crédito,2026-01-07,Travel,77.10,POS,False
CON-012085,REG-012085,12085,C000967__TARJETA_CREDITO,C000967,Tarjeta de Crédito,2026-01-07,Technology,727.90,POS,True
CON-012394,REG-012394,12394,C001898__TARJETA_CREDITO,C001898,Tarjeta de Crédito,2026-01-07,Fuel,62.39,Web,False
CON-013284,REG-013284,13284,C001456__TARJETA_CREDITO,C001456,Tarjeta de Crédito,2026-01-07,Others,131.69,Branch,False
CON-013572,REG-013572,13572,C002054__TARJETA_CREDITO,C002054,Tarjeta de Crédito,2026-01-07,Travel,28.10,App,False
CON-013630,REG-013630,13630,C000524__TARJETA_CREDITO,C000524,Tarjeta de Crédito,2026-01-07,Supermarket,89.64,POS,False
CON-013663,REG-013663,13663,C001628__TARJETA_CREDITO,C001628,Tarjeta de Crédito,2026-01-07,Travel,97.99,App,False
CON-014659,REG-014659,14659,C001349__TARJETA_CREDITO,C001349,Tarjeta de Crédito,2026-01-07,Education,31.22,App,False
CON-014942,REG-014942,14942,C001731__TARJETA_CREDITO,C001731,Tarjeta de Crédito,2026-01-07,Food,124.95,Web,False
CON-016071,REG-016071,16071,C000825__TARJETA_CREDITO,C000825,Tarjeta de Crédito,2026-01-07,Streaming,52.93,POS,False
CON-017848,REG-017848,17848,C000339__TARJETA_CREDITO,C000339,Tarjeta de Crédito,2026-01-07,Supermarket,34.20,POS,False
CON-018132,REG-018132,18132,C001581__TARJETA_CREDITO,C001581,Tarjeta de Crédito,2026-01-07,Others,129.05,POS,False
CON-018586,REG-018586,18586,C000106__TARJETA_CREDITO,C000106,Tarjeta de Crédito,2026-01-07,Travel,224.82,App,False
CON-018708,REG-018708,18708,C002114__TARJETA_CREDITO,C002114,Tarjeta de Crédito,2026-01-07,Entertainment,38.04,POS,False
CON-019496,REG-019496,19496,C002159__TARJETA_CREDITO,C002159,Tarjeta de Crédito,2026-01-07,Others,271.85,POS,False
CON-020936,REG-020936,20936,C000665__TARJETA_CREDITO,C000665,Tarjeta de Crédito,2026-01-07,Others,46.67,Branch,False
CON-021599,REG-021599,21599,C001114__TARJETA_CREDITO,C001114,Tarjeta de Crédito,2026-01-07,Entertainment,11.26,POS,False
CON-022097,REG-022097,22097,C000075__TARJETA_CREDITO,C000075,Tarjeta de Crédito,2026-01-07,Entertainment,167.53,App,False
CON-001040,REG-001040,1040,C001970__TARJETA_CREDITO,C001970,Tarjeta de Crédito,2026-01-08,Technology,219.13,Branch,False
CON-002175,REG-002175,2175,C001671__TARJETA_CREDITO,C001671,Tarjeta de Crédito,2026-01-08,Entertainment,25.15,App,False
CON-004681,REG-004681,4681,C000806__TARJETA_CREDITO,C000806,Tarjeta de Crédito,2026-01-08,Streaming,82.98,App,False
CON-005756,REG-005756,5756,C000164__TARJETA_CREDITO,C000164,Tarjeta de Crédito,2026-01-08,Entertainment,32.30,App,False
CON-007174,REG-007174,7174,C001043__TARJETA_CREDITO,C001043,Tarjeta de Crédito,2026-01-08,Technology,33.96,Branch,False
CON-007922,REG-007922,7922,C001908__TARJETA_CREDITO,C001908,Tarjeta de Crédito,2026-01-08,Supermarket,30.90,Web,False
CON-010289,REG-010289,10289,C000192__TARJETA_CREDITO,C000192,Tarjeta de Crédito,2026-01-08,Supermarket,769.62,POS,True
CON-011965,REG-011965,11965,C002059__TARJETA_CREDITO,C002059,Tarjeta de Crédito,2026-01-08,Food,26.29,Branch,False
CON-012020,REG-012020,12020,C000507__TARJETA_CREDITO,C000507,Tarjeta de Crédito,2026-01-08,Travel,184.75,App,False
CON-014109,REG-014109,14109,C001594__TARJETA_CREDITO,C001594,Tarjeta de Crédito,2026-01-08,Food,184.75,POS,False
CON-016628,REG-016628,16628,C000614__TARJETA_CREDITO,C000614,Tarjeta de Crédito,2026-01-08,Entertainment,385.04,Web,True
CON-016996,REG-016996,16996,C001054__TARJETA_CREDITO,C001054,Tarjeta de Crédito,2026-01-08,Health,10.40,App,False
CON-018879,REG-018879,18879,C001010__TARJETA_CREDITO,C001010,Tarjeta de Crédito,2026-01-08,Travel,34.15,POS,False
CON-000208,REG-000208,208,C001373__TARJETA_CREDITO,C001373,Tarjeta de Crédito,2026-01-09,Food,36.11,App,False
CON-002524,REG-002524,2524,C000425__TARJETA_CREDITO,C000425,Tarjeta de Crédito,2026-01-09,Technology,388.59,Web,True
CON-003698,REG-003698,3698,C001427__TARJETA_CREDITO,C001427,Tarjeta de Crédito,2026-01-09,Travel,49.87,POS,False
CON-004545,REG-004545,4545,C000715__TARJETA_CREDITO,C000715,Tarjeta de Crédito,2026-01-09,Supermarket,61.57,POS,False
CON-004751,REG-004751,4751,C002185__TARJETA_CREDITO,C002185,Tarjeta de Crédito,2026-01-09,Education,85.14,App,False
CON-005476,REG-005476,5476,C000149__TARJETA_CREDITO,C000149,Tarjeta de Crédito,2026-01-09,Food,21.62,POS,False
CON-005562,REG-005562,5562,C000714__TARJETA_CREDITO,C000714,Tarjeta de Crédito,2026-01-09,Education,67.96,POS,False
CON-009187,REG-009187,9187,C000332__TARJETA_CREDITO,C000332,Tarjeta de Crédito,2026-01-09,Health,57.62,Web,False
CON-009449,REG-009449,9449,C002052__TARJETA_CREDITO,C002052,Tarjeta de Crédito,2026-01-09,Streaming,66.89,POS,False
CON-010440,REG-010440,10440,C000189__TARJETA_CREDITO,C000189,Tarjeta de Crédito,2026-01-09,Streaming,75.88,POS,False
CON-011194,REG-011194,11194,C000612__TARJETA_CREDITO,C000612,Tarjeta de Crédito,2026-01-09,Food,158.66,Web,False
CON-011532,REG-011532,11532,C001109__TARJETA_CREDITO,C001109,Tarjeta de Crédito,2026-01-09,Travel,19.27,App,False
CON-012649,REG-012649,12649,C000160__TARJETA_CREDITO,C000160,Tarjeta de Crédito,2026-01-09,Food,158.53,App,False
CON-012819,REG-012819,12819,C001522__TARJETA_CREDITO,C001522,Tarjeta de Crédito,2026-01-09,Streaming,156.57,App,False
CON-016387,REG-016387,16387,C000751__TARJETA_CREDITO,C000751,Tarjeta de Crédito,2026-01-09,Fuel,24.60,POS,False
CON-016584,REG-016584,16584,C001778__TARJETA_CREDITO,C001778,Tarjeta de Crédito,2026-01-09,Entertainment,100.10,POS,False
CON-017006,REG-017006,17006,C000992__TARJETA_CREDITO,C000992,Tarjeta de Crédito,2026-01-09,Fuel,407.08,POS,True
CON-017012,REG-017012,17012,C000393__TARJETA_CREDITO,C000393,Tarjeta de Crédito,2026-01-09,Food,73.05,POS,False
CON-018993,REG-018993,18993,C000596__TARJETA_CREDITO,C000596,Tarjeta de Crédito,2026-01-09,Technology,11.16,POS,False
CON-021611,REG-021611,21611,C000778__TARJETA_CREDITO,C000778,Tarjeta de Crédito,2026-01-09,Technology,43.57,Branch,False
CON-002388,REG-002388,2388,C001936__TARJETA_CREDITO,C001936,Tarjeta de Crédito,2026-01-10,Entertainment,365.55,POS,True
CON-002431,REG-002431,2431,C001376__TARJETA_CREDITO,C001376,Tarjeta de Crédito,2026-01-10,Streaming,56.50,Branch,False
CON-003073,REG-003073,3073,C001263__TARJETA_CREDITO,C001263,Tarjeta de Crédito,2026-01-10,Entertainment,67.32,Branch,False
CON-003314,REG-003314,3314,C000362__TARJETA_CREDITO,C000362,Tarjeta de Crédito,2026-01-10,Others,58.69,POS,False
CON-004578,REG-004578,4578,C002083__TARJETA_CREDITO,C002083,Tarjeta de Crédito,2026-01-10,Travel,84.26,App,False
CON-004766,REG-004766,4766,C001813__TARJETA_CREDITO,C001813,Tarjeta de Crédito,2026-01-10,Food,299.32,POS,False
CON-005162,REG-005162,5162,C001020__TARJETA_CREDITO,C001020,Tarjeta de Crédito,2026-01-10,Food,397.84,Web,True
CON-005735,REG-005735,5735,C000967__TARJETA_CREDITO,C000967,Tarjeta de Crédito,2026-01-10,Entertainment,323.18,POS,False
CON-006169,REG-006169,6169,C000620__TARJETA_CREDITO,C000620,Tarjeta de Crédito,2026-01-10,Others,115.65,POS,False
CON-007213,REG-007213,7213,C000016__TARJETA_CREDITO,C000016,Tarjeta de Crédito,2026-01-10,Supermarket,4.65,POS,False
CON-007696,REG-007696,7696,C001509__TARJETA_CREDITO,C001509,Tarjeta de Crédito,2026-01-10,Technology,16.10,POS,False
CON-008127,REG-008127,8127,C001987__TARJETA_CREDITO,C001987,Tarjeta de Crédito,2026-01-10,Supermarket,49.65,Web,False
CON-010602,REG-010602,10602,C001170__TARJETA_CREDITO,C001170,Tarjeta de Crédito,2026-01-10,Entertainment,20.12,POS,False
CON-010917,REG-010917,10917,C000930__TARJETA_CREDITO,C000930,Tarjeta de Crédito,2026-01-10,Health,10.79,App,False
CON-011643,REG-011643,11643,C001983__TARJETA_CREDITO,C001983,Tarjeta de Crédito,2026-01-10,Technology,26.15,App,False
CON-013362,REG-013362,13362,C000925__TARJETA_CREDITO,C000925,Tarjeta de Crédito,2026-01-10,Entertainment,90.03,App,False
CON-013419,REG-013419,13419,C002036__TARJETA_CREDITO,C002036,Tarjeta de Crédito,2026-01-10,Supermarket,12.97,Web,False
CON-016475,REG-016475,16475,C000622__TARJETA_CREDITO,C000622,Tarjeta de Crédito,2026-01-10,Technology,58.12,Web,False
CON-017263,REG-017263,17263,C000439__TARJETA_CREDITO,C000439,Tarjeta de Crédito,2026-01-10,Technology,23.26,Branch,False
CON-017498,REG-017498,17498,C000756__TARJETA_CREDITO,C000756,Tarjeta de Crédito,2026-01-10,Entertainment,50.65,Web,False
CON-018201,REG-018201,18201,C002175__TARJETA_CREDITO,C002175,Tarjeta de Crédito,2026-01-10,Streaming,34.51,POS,False
