cliente_id,nombre_cliente,segmento_cliente,segmentos_observados,cantidad_segmentos_observados,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_desconocida,ciudad_presento_nulos,edad,ingreso_estimado,es_travel_lover,es_streaming_lover,es_food_lover,es_tech_lover,cantidad_lovers,lovers,lover_principal
C001995,Cliente 1995,Mass,Mass,1,False,unico,Loja,False,False,54,749.89,False,False,False,False,0,,Generalista
C001996,Cliente 1996,Mass,Mass,1,False,unico,Ambato,False,False,30,758.15,False,False,False,False,0,,Sin información transaccional
C001997,Cliente 1997,Mass,Mass,1,False,unico,Manta,False,False,39,1204.94,False,False,True,False,1,Food Lover,Food Lover
C001998,Cliente 1998,Mass,Mass,1,False,unico,Loja,False,False,18,820.95,False,False,False,False,0,,Sin información transaccional
C001999,Cliente 1999,Affluent,Affluent,1,False,unico,Guayaquil,False,False,46,2835.18,False,False,False,False,0,,Sin información transaccional
C002000,Cliente 2000,Joven,Joven,1,False,unico,Cuenca,False,False,35,597.59,False,False,True,False,1,Food Lover,Food Lover
C002001,Cliente 2001,Affluent,Affluent,1,False,unico,Quito,False,False,52,2435.69,True,False,False,False,1,Travel Lover,Travel Lover
C002002,Cliente 2002,Premium,Premium,1,False,unico,Ambato,False,False,28,6087.11,False,False,False,False,0,,Sin información transaccional
C002003,Cliente 2003,Affluent,Affluent,1,False,unico,Quito,False,False,26,4172.25,False,False,False,False,0,,Sin información transaccional
C002004,Cliente 2004,PyME,PyME,1,False,unico,Cuenca,False,False,44,1222.08,False,False,False,False,0,,Sin información transaccional
C002005,Cliente 2005,Mass,Mass,1,False,unico,Loja,False,False,56,612.95,True,False,False,True,2,Travel Lover|Tech Lover,Travel Lover
C002006,Cliente 2006,Affluent,Affluent|Mass,2,True,moda,Loja,False,False,38,2317.60,False,True,False,True,2,Streaming Lover|Tech Lover,Streaming Lover
C002007,Cliente 2007,Mass,Mass,1,False,unico,Guayaquil,False,False,56,1308.15,True,False,False,False,1,Travel Lover,Travel Lover
C002008,Cliente 2008,Mass,Mass,1,False,unico,Guayaquil,False,False,23,632.52,False,False,False,False,0,,Generalista
C002009,Cliente 2009,Joven,Joven,1,False,unico,Quito,False,False,28,706.71,False,False,False,False,0,,Sin información transaccional
C002010,Cliente 2010,Premium,Premium,1,False,unico,Ambato,False,False,35,4058.22,False,False,False,False,0,,Generalista
C002011,Cliente 2011,Mass,Mass,1,False,unico,Guayaquil,False,False,37,1062.10,False,False,False,False,0,,Generalista
C002012,Cliente 2012,PyME,PyME,1,False,unico,Guayaquil,False,False,32,2705.32,False,False,False,True,1,Tech Lover,Tech Lover
C002013,Cliente 2013,Affluent,Affluent,1,False,unico,Quito,False,False,18,1416.00,False,True,True,False,2,Streaming Lover|Food Lover,Streaming Lover
C002014,Cliente 2014,Mass,Mass,1,False,unico,Guayaquil,False,False,39,1237.40,False,False,True,False,1,Food Lover,Food Lover
C002015,Cliente 2015,Mass,Mass,1,False,unico,Guayaquil,False,False,40,1303.58,False,False,False,False,0,,Generalista
C002016,Cliente 2016,Mass,Mass,1,False,unico,Manta,False,False,18,1704.99,False,False,False,False,0,,Generalista
C002017,Cliente 2017,Premium,Premium,1,False,unico,Quito,False,False,38,2028.50,False,False,False,False,0,,Sin información transaccional
C002018,Cliente 2018,Affluent,Affluent|Joven,2,True,moda,Quito,False,False,40,2238.02,False,False,False,True,1,Tech Lover,Tech Lover
C002019,Cliente 2019,Affluent,Affluent,1,False,unico,Guayaquil,False,False,33,1943.05,False,False,True,False,1,Food Lover,Food Lover
C002020,Cliente 2020,Joven,Joven,1,False,unico,Quito,False,False,45,466.57,False,False,False,False,0,,Generalista
C002021,Cliente 2021,PyME,PyME,1,False,unico,Quito,False,True,44,1653.92,False,True,False,False,1,Streaming Lover,Streaming Lover
C002022,Cliente 2022,Affluent,Affluent,1,False,unico,Loja,False,False,56,4003.36,False,False,True,False,1,Food Lover,Food Lover
C002023,Cliente 2023,Mass,Mass,1,False,unico,Quito,False,False,56,1432.86,False,False,False,False,0,,Sin información transaccional
C002024,Cliente 2024,Premium,Premium,1,False,unico,Guayaquil,False,True,18,3386.47,False,False,False,False,0,,Generalista
C002025,Cliente 2025,Mass,Mass,1,False,unico,Guayaquil,False,False,40,1181.41,False,False,False,False,0,,Generalista
C002026,Cliente 2026,Affluent,Affluent,1,False,unico,Ambato,False,False,39,915.32,False,False,False,False,0,,Sin información transaccional
C002027,Cliente 2027,Mass,Joven|Mass,2,True,moda,Quito,False,False,47,593.76,False,False,False,True,1,Tech Lover,Tech Lover
C002028,Cliente 2028,PyME,PyME,1,False,unico,Manta,False,False,33,2927.90,False,False,False,False,0,,Sin información transaccional
C002029,Cliente 2029,PyME,PyME,1,False,unico,Guayaquil,False,False,39,3354.15,False,False,False,False,0,,Sin información transaccional
C002030,Cliente 2030,Joven,Joven,1,False,unico,Guayaquil,False,False,52,387.28,False,False,False,False,0,,Generalista
C002031,Cliente 2031,Joven,Joven,1,False,unico,Manta,False,False,36,379.70,False,False,False,False,0,,Sin información transaccional
C002032,Cliente 2032,Premium,Premium|PyME,2,True,moda,Cuenca,False,False,33,5783.32,True,False,True,False,2,Travel Lover|Food Lover,Travel Lover
C002033,Cliente 2033,Affluent,Affluent,1,False,unico,Quito,False,False,49,2126.53,False,False,False,False,0,,Sin información transaccional
C002034,Cliente 2034,Affluent,Affluent,1,False,unico,Guayaquil,False,False,18,1396.32,False,False,True,False,1,Food Lover,Food Lover
C002035,Cliente 2035,Affluent,Affluent|Mass,2,True,moda,Cuenca,False,False,37,1615.87,False,False,False,False,0,,Sin información transaccional
C002036,Cliente 2036,Joven,Joven,1,False,unico,Guayaquil,False,False,58,688.95,False,False,False,False,0,,Generalista
C002037,Cliente 2037,Mass,Mass,1,False,unico,Guayaquil,False,False,49,852.66,False,False,True,False,1,Food Lover,Food Lover
C002038,Cliente 2038,Affluent,Affluent,1,False,unico,Guayaquil,False,True,20,3149.04,False,True,False,False,1,Streaming Lover,Streaming Lover
C002039,Cliente 2039,Mass,Mass,1,False,unico,Guayaquil,False,False,61,895.27,False,True,False,False,1,Streaming Lover,Streaming Lover
C002040,Cliente 2040,PyME,PyME,1,False,unico,Manta,False,False,36,1609.32,False,False,True,False,1,Food Lover,Food Lover
C002041,Cliente 2041,Premium,Premium,1,False,unico,Quito,False,False,34,4633.00,False,False,True,False,1,Food Lover,Food Lover
C002042,Cliente 2042,PyME,PyME,1,False,unico,Guayaquil,False,False,30,1935.52,False,False,False,False,0,,Sin información transaccional
C002043,Cliente 2043,Joven,Joven,1,False,unico,Loja,False,False,54,691.95,False,False,False,False,0,,Sin información transaccional
C002044,Cliente 2044,Mass,Mass,1,False,unico,Cuenca,False,True,60,853.26,False,False,False,False,0,,Generalista
C002045,Cliente 2045,Mass,Mass,1,False,unico,Quito,False,False,43,1318.10,True,False,False,False,1,Travel Lover,Travel Lover
C002046,Cliente 2046,Affluent,Affluent,1,False,unico,Guayaquil,False,False,39,1958.40,False,False,False,False,0,,Sin información transaccional
C002047,Cliente 2047,Premium,Premium,1,False,unico,Guayaquil,False,False,40,4961.24,False,False,False,True,1,Tech Lover,Tech Lover
C002048,Cliente 2048,Premium,Premium|PyME,2,True,moda,Guayaquil,False,True,42,4451.47,True,False,False,False,1,Travel Lover,Travel Lover
C002049,Cliente 2049,Affluent,Affluent|PyME,2,True,moda,Quito,False,False,28,1812.53,True,False,False,False,1,Travel Lover,Travel Lover
C002050,Cliente 2050,Mass,Mass,1,False,unico,Ambato,False,False,40,592.55,False,False,False,True,1,Tech Lover,Tech Lover
C002051,Cliente 2051,Premium,Premium,1,False,unico,Quito,False,False,22,3720.24,False,False,False,False,0,,Sin información transaccional
C002052,Cliente 2052,PyME,PyME,1,False,unico,Cuenca,False,False,55,2657.23,False,False,False,False,0,,Generalista
C002053,Cliente 2053,Affluent,Affluent,1,False,unico,Quito,False,False,46,1759.70,False,False,False,False,0,,Generalista
C002054,Cliente 2054,Mass,Mass,1,False,unico,Cuenca,False,False,56,778.43,False,False,False,False,0,,Generalista
C002055,Cliente 2055,Premium,Premium,1,False,unico,Guayaquil,False,False,45,5689.03,False,False,False,False,0,,Generalista
C002056,Cliente 2056,Mass,Mass,1,False,unico,Guayaquil,False,False,29,1113.41,False,False,False,True,1,Tech Lover,Tech Lover
C002057,Cliente 2057,Mass,Mass,1,False,unico,Loja,False,False,39,1007.56,False,False,False,False,0,,Sin información transaccional
C002058,Cliente 2058,PyME,PyME,1,False,unico,Loja,False,False,64,4964.99,False,False,False,False,0,,Generalista
C002059,Cliente 2059,Mass,Mass,1,False,unico,Quito,False,True,59,514.32,True,False,False,False,1,Travel Lover,Travel Lover
C002060,Cliente 2060,Mass,Mass|PyME,2,True,moda,Quito,False,False,36,671.64,False,False,False,True,1,Tech Lover,Tech Lover
C002061,Cliente 2061,Mass,Mass,1,False,unico,Quito,False,False,45,1212.68,False,False,True,False,1,Food Lover,Food Lover
C002062,Cliente 2062,Premium,Premium,1,False,unico,Guayaquil,False,False,49,5442.09,False,False,False,False,0,,Sin información transaccional
C002063,Cliente 2063,Mass,Mass,1,False,unico,Guayaquil,False,False,31,1283.26,False,False,False,False,0,,Sin información transaccional
C002064,Cliente 2064,Mass,Mass,1,False,unico,Manta,False,False,54,814.50,False,False,False,False,0,,Generalista
C002065,Cliente 2065,Mass,Mass,1,False,unico,Quito,False,False,28,1069.40,False,False,True,False,1,Food Lover,Food Lover
C002066,Cliente 2066,Mass,Mass,1,False,unico,Manta,False,False,31,465.61,False,False,False,False,0,,Generalista
C002067,Cliente 2067,PyME,PyME,1,False,unico,Ambato,False,False,38,1969.30,False,False,False,True,1,Tech Lover,Tech Lover
C002068,Cliente 2068,Affluent,Affluent,1,False,unico,Guayaquil,False,False,38,1288.45,True,False,False,False,1,Travel Lover,Travel Lover
C002069,Cliente 2069,Mass,Mass,1,False,unico,Manta,False,False,40,961.79,False,False,False,False,0,,Sin información transaccional
C002070,Cliente 2070,Mass,Mass,1,False,unico,Cuenca,False,False,62,597.28,True,False,False,False,1,Travel Lover,Travel Lover
C002071,Cliente 2071,PyME,PyME,1,False,unico,Quito,False,False,39,3770.29,False,False,False,False,0,,Sin información transaccional
C002072,Cliente 2072,Premium,Premium,1,False,unico,Guayaquil,False,False,47,2994.21,False,False,False,False,0,,Sin información transaccional
C002073,Cliente 2073,Mass,Mass,1,False,unico,Manta,False,False,43,1307.53,False,False,False,False,0,,Generalista
C002074,Cliente 2074,Affluent,Affluent,1,False,unico,Cuenca,False,False,40,2255.06,False,False,True,False,1,Food Lover,Food Lover
C002075,Cliente 2075,Affluent,Affluent,1,False,unico,Guayaquil,False,False,34,1689.56,False,False,False,False,0,,Generalista
C002076,Cliente 2076,Affluent,Affluent,1,False,unico,Ambato,False,False,58,2046.20,False,False,True,False,1,Food Lover,Food Lover
C002077,Cliente 2077,Mass,Mass,1,False,unico,Guayaquil,False,False,31,710.15,False,False,False,False,0,,Generalista
C002078,Cliente 2078,Mass,Mass,1,False,unico,Quito,False,False,37,1083.17,False,False,False,True,1,Tech Lover,Tech Lover
C002079,Cliente 2079,Affluent,Affluent,1,False,unico,Quito,False,False,37,1452.04,False,False,False,False,0,,Generalista
C002080,Cliente 2080,Mass,Mass,1,False,unico,Quito,False,False,30,913.43,False,False,False,False,0,,Generalista
C002081,Cliente 2081,PyME,PyME,1,False,unico,Guayaquil,False,False,37,2346.30,False,False,False,True,1,Tech Lover,Tech Lover
C002082,Cliente 2082,Mass,Mass,1,False,unico,Loja,False,False,36,565.91,False,False,False,False,0,,Generalista
C002083,Cliente 2083,PyME,PyME,1,False,unico,Quito,False,False,18,4060.33,False,False,False,False,0,,Generalista
C002084,Cliente 2084,Mass,Mass,1,False,unico,Loja,False,False,25,637.12,False,True,False,False,1,Streaming Lover,Streaming Lover
C002085,Cliente 2085,Affluent,Affluent,1,False,unico,Guayaquil,False,False,33,2232.71,False,False,False,False,0,,Sin información transaccional
C002086,Cliente 2086,Mass,Mass,1,False,unico,Ambato,False,False,42,657.01,False,False,False,False,0,,Sin información transaccional
C002087,Cliente 2087,Mass,Mass,1,False,unico,Guayaquil,False,False,43,1552.37,False,True,False,False,1,Streaming Lover,Streaming Lover
C002088,Cliente 2088,Premium,Premium,1,False,unico,Quito,False,False,62,5256.47,False,False,False,False,0,,Generalista
C002089,Cliente 2089,Affluent,Affluent,1,False,unico,Cuenca,False,False,49,1784.84,False,False,False,False,0,,Sin información transaccional
C002090,Cliente 2090,Mass,Mass,1,False,unico,Guayaquil,False,False,41,612.33,False,False,False,False,0,,Generalista
C002091,Cliente 2091,Mass,Mass,1,False,unico,Guayaquil,False,False,43,676.82,False,True,False,False,1,Streaming Lover,Streaming Lover
C002092,Cliente 2092,Mass,Mass,1,False,unico,Manta,False,False,23,778.29,False,False,False,True,1,Tech Lover,Tech Lover
C002093,Cliente 2093,Affluent,Affluent,1,False,unico,Quito,False,False,30,1882.98,False,False,False,True,1,Tech Lover,Tech Lover
C002094,Cliente 2094,Mass,Mass,1,False,unico,Cuenca,False,False,31,1238.08,False,True,False,False,1,Streaming Lover,Streaming Lover
C002095,Cliente 2095,Premium,Premium,1,False,unico,Guayaquil,False,False,41,2281.81,False,False,False,False,0,,Sin información transaccional
C002096,Cliente 2096,Mass,Mass,1,False,unico,Cuenca,False,False,54,1265.15,False,False,False,False,0,,Sin información transaccional
C002097,Cliente 2097,Mass,Mass|Premium,2,True,moda,Guayaquil,False,False,52,1556.21,False,False,True,False,1,Food Lover,Food Lover
C002098,Cliente 2098,Mass,Affluent|Mass,2,True,moda,Cuenca,False,True,40,1622.23,False,True,True,True,3,Streaming Lover|Food Lover|Tech Lover,Streaming Lover
C002099,Cliente 2099,Affluent,Affluent,1,False,unico,Quito,False,False,26,2147.60,False,False,False,False,0,,Sin información transaccional
C002100,Cliente 2100,Mass,Mass,1,False,unico,Quito,False,False,57,1282.60,False,False,False,False,0,,Generalista
C002101,Cliente 2101,Mass,Mass,1,False,unico,Guayaquil,False,False,30,944.02,False,False,False,False,0,,Generalista
C002102,Cliente 2102,Mass,Mass,1,False,unico,Guayaquil,False,False,55,797.92,False,False,False,False,0,,Sin información transaccional
C002103,Cliente 2103,Affluent,Affluent|Mass,2,True,moda_desempate_recencia,Cuenca,False,False,37,2223.20,False,False,False,False,0,,Sin información transaccional
C002104,Cliente 2104,Affluent,Affluent,1,False,unico,Manta,False,False,38,3614.19,False,False,False,True,1,Tech Lover,Tech Lover
C002105,Cliente 2105,Premium,Premium|PyME,2,True,moda,Quito,False,False,26,3953.28,False,False,False,False,0,,Generalista
C002106,Cliente 2106,PyME,PyME,1,False,unico,Loja,False,False,41,3169.37,False,False,False,False,0,,Generalista
C002107,Cliente 2107,Mass,Mass,1,False,unico,Guayaquil,False,False,41,803.69,False,True,False,False,1,Streaming Lover,Streaming Lover
C002108,Cliente 2108,Mass,Mass,1,False,unico,Loja,False,False,30,662.41,False,False,False,False,0,,Sin información transaccional
C002109,Cliente 2109,Mass,Mass,1,False,unico,Guayaquil,False,False,35,1193.12,False,False,False,False,0,,Sin información transaccional
C002110,Cliente 2110,Affluent,Affluent,1,False,unico,Loja,False,False,26,1730.00,False,False,False,False,0,,Sin información transaccional
C002111,Cliente 2111,Premium,Premium,1,False,unico,Guayaquil,False,False,42,3325.71,False,True,False,False,1,Streaming Lover,Streaming Lover
C002112,Cliente 2112,Mass,Mass,1,False,unico,Quito,False,False,43,945.21,False,True,False,True,2,Streaming Lover|Tech Lover,Streaming Lover
C002113,Cliente 2113,PyME,PyME,1,False,unico,Guayaquil,False,False,42,2592.00,False,False,False,False,0,,Generalista
C002114,Cliente 2114,Mass,Mass,1,False,unico,Guayaquil,False,False,28,588.17,False,True,False,False,1,Streaming Lover,Streaming Lover
C002115,Cliente 2115,Joven,Joven,1,False,unico,Guayaquil,False,False,18,703.16,False,False,False,False,0,,Generalista
C002116,Cliente 2116,PyME,PyME,1,False,unico,Guayaquil,False,True,30,4839.20,False,False,False,False,0,,Generalista
C002117,Cliente 2117,PyME,PyME,1,False,unico,Cuenca,False,False,18,3367.17,False,False,False,False,0,,Sin información transaccional
C002118,Cliente 2118,Mass,Mass,1,False,unico,Cuenca,False,False,30,666.41,False,False,False,False,0,,Generalista
C002119,Cliente 2119,Mass,Mass,1,False,unico,Ambato,False,False,55,895.50,False,True,False,True,2,Streaming Lover|Tech Lover,Streaming Lover
C002120,Cliente 2120,Mass,Mass,1,False,unico,Manta,False,False,66,1093.13,True,False,True,False,2,Travel Lover|Food Lover,Food Lover
C002121,Cliente 2121,Mass,Mass,1,False,unico,Quito,False,False,54,1593.00,False,False,False,False,0,,Generalista
C002122,Cliente 2122,Affluent,Affluent,1,False,unico,Ambato,False,False,18,1380.06,False,False,True,False,1,Food Lover,Food Lover
C002123,Cliente 2123,Mass,Mass,1,False,unico,Quito,False,False,35,714.52,False,False,False,False,0,,Sin información transaccional
C002124,Cliente 2124,Joven,Joven,1,False,unico,Guayaquil,False,False,29,703.08,True,True,False,False,2,Travel Lover|Streaming Lover,Travel Lover
C002125,Cliente 2125,PyME,PyME,1,False,unico,Manta,False,False,40,2420.55,False,False,False,False,0,,Sin información transaccional
C002126,Cliente 2126,Affluent,Affluent,1,False,unico,Guayaquil,False,False,31,2710.74,False,False,False,False,0,,Generalista
C002127,Cliente 2127,Affluent,Affluent,1,False,unico,Ambato,False,True,51,2537.48,False,False,False,True,1,Tech Lover,Tech Lover
C002128,Cliente 2128,Affluent,Affluent,1,False,unico,Guayaquil,False,False,39,2603.11,False,False,False,False,0,,Sin información transaccional
C002129,Cliente 2129,Mass,Mass,1,False,unico,Quito,False,False,18,1380.28,False,False,False,False,0,,Sin información transaccional
C002130,Cliente 2130,Affluent,Affluent,1,False,unico,Quito,False,False,44,2515.12,False,False,False,False,0,,Sin información transaccional
C002131,Cliente 2131,Premium,Premium,1,False,unico,Manta,False,False,34,4362.12,False,False,False,False,0,,Generalista
C002132,Cliente 2132,Mass,Mass,1,False,unico,Quito,False,False,25,2473.72,True,False,False,True,2,Travel Lover|Tech Lover,Travel Lover
C002133,Cliente 2133,Affluent,Affluent,1,False,unico,Guayaquil,False,False,37,1578.64,False,False,False,False,0,,Generalista
