cliente_producto_id,cliente_id,producto,tipo_producto,saldo_producto,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,estado_producto,fecha_primer_registro,fecha_ultimo_registro,cantidad_registros
C001023__CTA_CORRIENTE,C001023,Cuenta Corriente,Depósito,4586.89,False,False,False,,,Activo,2025-03-27,2026-06-12,4
C001023__TARJETA_CREDITO,C001023,Tarjeta de Crédito,Deuda,2957.04,False,False,False,9600.00,2027-08-24,Activo,2025-05-20,2026-08-31,7
C001024__CREDITO_HIPOTECARIO,C001024,Crédito Hipotecario,Deuda,51114.10,False,False,False,,2031-04-27,Activo,2025-03-26,2026-03-26,2
C001024__CTA_CORRIENTE,C001024,Cuenta Corriente,Depósito,381.05,False,False,False,,,Activo,2025-01-28,2026-07-15,3
C001024__TARJETA_CREDITO,C001024,Tarjeta de Crédito,Deuda,289.88,False,False,False,1000.00,2028-06-15,Activo,2025-03-20,2026-01-23,8
C001025__CREDITO_HIPOTECARIO,C001025,Crédito Hipotecario,Deuda,92045.98,False,False,False,,2030-03-03,Activo,2025-02-26,2025-02-26,1
C001025__TARJETA_CREDITO,C001025,Tarjeta de Crédito,Deuda,3918.92,False,False,True,8600.00,2028-03-02,Activo,2025-03-21,2026-07-24,5
C001026__CTA_AHORROS,C001026,Cuenta de Ahorros,Depósito,3838.95,False,False,False,,,Activo,2025-01-19,2026-08-11,3
C001026__TARJETA_CREDITO,C001026,Tarjeta de Crédito,Deuda,578.85,False,False,False,2500.00,2029-08-28,Activo,2025-03-25,2026-02-10,7
C001027__CREDITO_VEHICULAR,C001027,Crédito Vehicular,Deuda,16957.60,False,False,False,,2029-03-26,Activo,2025-06-14,2025-06-14,1
C001027__TARJETA_CREDITO,C001027,Tarjeta de Crédito,Deuda,1067.82,False,False,False,3900.00,2026-10-16,Activo,2025-01-14,2025-10-16,4
C001028__CREDITO_CONSUMO,C001028,Crédito de Consumo,Deuda,3569.50,False,False,False,,2027-09-15,Activo,2026-05-19,2026-05-19,1
C001028__TARJETA_CREDITO,C001028,Tarjeta de Crédito,Deuda,226.16,False,False,False,3400.00,2027-11-13,Activo,2025-02-04,2026-05-09,12
C001029__CTA_CORRIENTE,C001029,Cuenta Corriente,Depósito,1470.72,False,False,False,,,Activo,2026-06-10,2026-07-13,2
C001029__TARJETA_CREDITO,C001029,Tarjeta de Crédito,Deuda,347.79,False,False,False,1000.00,2028-07-05,Activo,2025-01-11,2026-07-31,11
C001030__CREDITO_CONSUMO,C001030,Crédito de Consumo,Deuda,18507.99,False,False,False,,2030-12-17,Activo,2026-03-12,2026-08-23,3
C001030__CTA_CORRIENTE,C001030,Cuenta Corriente,Depósito,4206.65,False,False,False,,,Activo,2025-10-12,2026-07-12,4
C001030__CTA_AHORROS,C001030,Cuenta de Ahorros,Depósito,2187.73,False,False,False,,,Activo,2025-02-11,2026-04-11,4
C001030__TARJETA_CREDITO,C001030,Tarjeta de Crédito,Deuda,1148.58,False,False,False,2600.00,2027-09-01,Activo,2025-02-18,2026-03-06,4
C001031__CREDITO_HIPOTECARIO,C001031,Crédito Hipotecario,Deuda,97283.61,False,False,False,,2030-11-26,Activo,2025-01-11,2026-03-16,2
C001031__CTA_CORRIENTE,C001031,Cuenta Corriente,Depósito,1996.58,False,False,False,,,Activo,2025-07-04,2026-07-11,2
C001031__CTA_AHORROS,C001031,Cuenta de Ahorros,Depósito,1269.88,False,False,False,,,Activo,2025-01-19,2026-04-20,4
C001031__TARJETA_CREDITO,C001031,Tarjeta de Crédito,Deuda,136.13,False,False,False,1200.00,2029-10-31,Activo,2025-02-22,2026-07-11,5
C001032__CREDITO_VEHICULAR,C001032,Crédito Vehicular,Deuda,9039.95,False,False,False,,2027-06-01,Activo,2025-01-07,2025-01-07,1
C001032__TARJETA_CREDITO,C001032,Tarjeta de Crédito,Deuda,349.06,False,False,False,900.00,2030-04-12,Activo,2025-01-17,2026-06-12,13
C001033__CTA_CORRIENTE,C001033,Cuenta Corriente,Depósito,1112.39,False,False,False,,,Activo,2025-10-01,2026-01-31,2
C001033__TARJETA_CREDITO,C001033,Tarjeta de Crédito,Deuda,657.79,False,False,False,1400.00,2027-03-30,Activo,2025-01-19,2026-08-06,10
C001034__CREDITO_CONSUMO,C001034,Crédito de Consumo,Deuda,5073.09,False,False,False,,2028-04-07,Activo,2025-01-31,2025-10-09,3
C001035__CREDITO_CONSUMO,C001035,Crédito de Consumo,Deuda,2048.46,False,False,False,,2027-03-09,Activo,2025-05-18,2025-05-18,1
C001035__CTA_CORRIENTE,C001035,Cuenta Corriente,Depósito,1888.81,False,False,False,,,Activo,2025-10-09,2025-10-09,1
C001035__CTA_AHORROS,C001035,Cuenta de Ahorros,Depósito,4666.47,False,False,False,,,Activo,2025-04-22,2026-04-03,4
C001035__TARJETA_CREDITO,C001035,Tarjeta de Crédito,Deuda,1128.09,False,False,False,2200.00,2029-07-10,Activo,2025-01-09,2026-08-09,12
C001036__CREDITO_CONSUMO,C001036,Crédito de Consumo,Deuda,,True,False,False,,2028-12-16,Activo,2026-08-08,2026-08-08,1
C001037__CREDITO_CONSUMO,C001037,Crédito de Consumo,Deuda,5138.80,False,False,False,,2031-12-13,Activo,2025-02-02,2025-06-03,2
C001037__CTA_CORRIENTE,C001037,Cuenta Corriente,Depósito,1072.07,False,False,False,,,Activo,2026-03-18,2026-03-18,1
C001038__CREDITO_CONSUMO,C001038,Crédito de Consumo,Deuda,2223.05,False,False,False,,2031-11-17,Activo,2025-11-22,2026-08-03,2
C001038__CTA_AHORROS,C001038,Cuenta de Ahorros,Depósito,748.08,False,False,False,,,Activo,2026-03-15,2026-03-15,1
C001038__TARJETA_CREDITO,C001038,Tarjeta de Crédito,Deuda,233.56,False,False,False,500.00,2028-12-27,Activo,2025-01-26,2026-08-27,13
C001039__CREDITO_VEHICULAR,C001039,Crédito Vehicular,Deuda,10960.50,False,False,False,,2027-09-16,Activo,2026-08-28,2026-08-28,1
C001039__CTA_AHORROS,C001039,Cuenta de Ahorros,Depósito,7301.56,False,False,False,,,Activo,2026-01-21,2026-08-18,3
C001039__TARJETA_CREDITO,C001039,Tarjeta de Crédito,Deuda,1665.13,False,False,False,3800.00,2028-07-06,Activo,2025-11-30,2026-06-24,7
C001040__CREDITO_CONSUMO,C001040,Crédito de Consumo,Deuda,3938.12,False,False,False,,2030-12-06,Activo,2025-05-15,2026-02-20,2
C001040__CTA_CORRIENTE,C001040,Cuenta Corriente,Depósito,1482.55,False,False,False,,,Activo,2025-10-07,2025-10-07,1
C001040__TARJETA_CREDITO,C001040,Tarjeta de Crédito,Deuda,571.87,False,False,False,1900.00,2029-06-26,Activo,2025-04-10,2026-08-27,13
C001041__CREDITO_CONSUMO,C001041,Crédito de Consumo,Deuda,4154.84,False,False,False,,2032-03-12,Activo,2025-05-20,2026-08-23,3
C001041__TARJETA_CREDITO,C001041,Tarjeta de Crédito,Deuda,692.75,False,False,False,2200.00,2029-08-01,Activo,2025-01-15,2026-05-28,14
C001042__CTA_CORRIENTE,C001042,Cuenta Corriente,Depósito,3306.10,False,False,False,,,Activo,2026-08-19,2026-08-19,1
C001043__CREDITO_CONSUMO,C001043,Crédito de Consumo,Deuda,3899.40,False,False,False,,2031-04-16,Activo,2025-04-23,2026-08-27,2
C001043__TARJETA_CREDITO,C001043,Tarjeta de Crédito,Deuda,1449.36,False,False,False,3900.00,2030-01-14,Activo,2025-04-24,2026-06-21,11
C001044__CREDITO_VEHICULAR,C001044,Crédito Vehicular,Deuda,16660.65,False,False,False,,2031-06-16,Activo,2025-09-30,2026-03-07,3
C001044__CTA_CORRIENTE,C001044,Cuenta Corriente,Depósito,2381.56,False,False,False,,,Activo,2026-08-29,2026-08-29,1
C001045__CREDITO_CONSUMO,C001045,Crédito de Consumo,Deuda,4992.80,False,False,False,,2031-07-19,Activo,2025-06-10,2026-04-24,3
C001045__CTA_CORRIENTE,C001045,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-08-06,2026-08-04,2
C001045__TARJETA_CREDITO,C001045,Tarjeta de Crédito,Deuda,205.46,False,False,False,1400.00,2029-03-10,Activo,2025-01-29,2026-06-19,7
C001046__CTA_AHORROS,C001046,Cuenta de Ahorros,Depósito,591.38,False,False,False,,,Activo,2025-01-02,2026-02-13,3
C001046__TARJETA_CREDITO,C001046,Tarjeta de Crédito,Deuda,816.73,False,False,False,2000.00,2029-05-15,Activo,2025-01-18,2026-04-06,9
C001047__TARJETA_CREDITO,C001047,Tarjeta de Crédito,Deuda,306.99,False,False,False,1500.00,2028-04-16,Activo,2025-02-13,2026-07-26,7
C001048__CREDITO_CONSUMO,C001048,Crédito de Consumo,Deuda,1188.05,False,False,False,,2028-08-29,Activo,2026-06-05,2026-06-05,1
C001048__TARJETA_CREDITO,C001048,Tarjeta de Crédito,Deuda,418.17,False,False,False,1600.00,2029-05-14,Activo,2025-02-23,2026-07-06,5
C001049__CTA_CORRIENTE,C001049,Cuenta Corriente,Depósito,281.16,False,False,False,,,Activo,2026-03-12,2026-03-12,1
C001050__CREDITO_HIPOTECARIO,C001050,Crédito Hipotecario,Deuda,38555.26,False,False,False,,2028-06-25,Activo,2025-04-03,2025-12-10,2
C001050__CTA_AHORROS,C001050,Cuenta de Ahorros,Depósito,967.04,False,False,False,,,Activo,2025-04-03,2025-04-03,1
C001051__CTA_AHORROS,C001051,Cuenta de Ahorros,Depósito,16354.12,False,False,True,,,Activo,2025-05-20,2026-07-03,3
C001051__TARJETA_CREDITO,C001051,Tarjeta de Crédito,Deuda,0.00,False,False,False,10900.00,2030-03-05,Activo,2025-04-07,2025-09-16,4
C001052__CREDITO_VEHICULAR,C001052,Crédito Vehicular,Deuda,17545.88,False,False,False,,2031-10-06,Activo,2025-07-08,2025-12-21,2
C001053__CREDITO_HIPOTECARIO,C001053,Crédito Hipotecario,Deuda,87341.23,False,False,False,,2031-05-11,Activo,2025-09-10,2025-09-10,1
C001053__CTA_CORRIENTE,C001053,Cuenta Corriente,Depósito,21869.74,False,False,True,,,Activo,2025-04-06,2025-04-06,1
C001054__CREDITO_VEHICULAR,C001054,Crédito Vehicular,Deuda,11282.57,False,False,False,,2028-06-07,Activo,2026-03-06,2026-03-06,1
C001054__CTA_CORRIENTE,C001054,Cuenta Corriente,Depósito,3312.30,False,False,False,,,Activo,2025-02-20,2025-02-20,1
C001054__TARJETA_CREDITO,C001054,Tarjeta de Crédito,Deuda,242.02,False,False,False,1400.00,2030-07-18,Activo,2025-01-08,2026-04-03,9
C001055__CTA_AHORROS,C001055,Cuenta de Ahorros,Depósito,17849.42,False,False,True,,,Activo,2025-03-16,2026-05-01,3
C001055__TARJETA_CREDITO,C001055,Tarjeta de Crédito,Deuda,410.69,False,False,False,5400.00,2030-03-14,Activo,2025-03-09,2026-08-07,14
C001056__CTA_AHORROS,C001056,Cuenta de Ahorros,Depósito,3584.79,False,False,False,,,Activo,2025-09-01,2026-03-20,2
C001056__TARJETA_CREDITO,C001056,Tarjeta de Crédito,Deuda,1105.22,False,False,False,1900.00,2029-06-26,Activo,2025-04-06,2026-04-29,4
C001057__CTA_AHORROS,C001057,Cuenta de Ahorros,Depósito,1220.59,False,False,False,,,Activo,2025-06-19,2025-06-19,1
C001057__TARJETA_CREDITO,C001057,Tarjeta de Crédito,Deuda,675.11,False,False,False,1800.00,2027-04-28,Activo,2025-03-07,2026-05-14,6
C001058__CREDITO_HIPOTECARIO,C001058,Crédito Hipotecario,Deuda,64735.87,False,False,False,,2030-11-14,Activo,2025-03-30,2026-04-23,3
C001058__CREDITO_CONSUMO,C001058,Crédito de Consumo,Deuda,21546.92,False,False,False,,2029-12-03,Activo,2025-02-12,2025-11-22,2
C001058__TARJETA_CREDITO,C001058,Tarjeta de Crédito,Deuda,0.00,False,False,False,13300.00,2030-06-20,Activo,2025-05-11,2026-04-30,6
C001059__TARJETA_CREDITO,C001059,Tarjeta de Crédito,Deuda,928.92,False,False,False,5600.00,2028-07-08,Activo,2025-03-25,2026-07-23,9
C001060__CREDITO_HIPOTECARIO,C001060,Crédito Hipotecario,Deuda,101769.44,False,False,False,,2032-02-14,Activo,2025-01-10,2025-01-10,1
C001060__CREDITO_VEHICULAR,C001060,Crédito Vehicular,Deuda,20323.90,False,False,False,,2032-08-11,Activo,2025-02-07,2025-09-09,2
C001060__CTA_AHORROS,C001060,Cuenta de Ahorros,Depósito,5423.61,False,False,False,,,Activo,2026-07-09,2026-07-09,1
C001060__TARJETA_CREDITO,C001060,Tarjeta de Crédito,Deuda,0.00,False,False,False,2900.00,2028-07-24,Activo,2025-02-22,2026-06-16,12
C001061__CREDITO_VEHICULAR,C001061,Crédito Vehicular,Deuda,18271.55,False,False,False,,2032-01-30,Activo,2026-07-23,2026-07-23,1
C001062__CREDITO_HIPOTECARIO,C001062,Crédito Hipotecario,Deuda,52720.85,False,False,False,,2027-02-27,Activo,2025-05-25,2026-03-22,3
C001062__CTA_AHORROS,C001062,Cuenta de Ahorros,Depósito,5023.04,False,False,False,,,Activo,2025-06-28,2026-05-10,3
C001062__TARJETA_CREDITO,C001062,Tarjeta de Crédito,Deuda,447.33,False,False,False,2400.00,2028-12-05,Activo,2025-03-05,2026-04-23,8
C001063__CREDITO_HIPOTECARIO,C001063,Crédito Hipotecario,Deuda,73973.35,False,False,False,,2029-01-30,Activo,2025-07-21,2025-07-21,1
C001063__CTA_CORRIENTE,C001063,Cuenta Corriente,Depósito,11344.79,False,False,False,,,Activo,2026-02-24,2026-02-24,1
C001063__TARJETA_CREDITO,C001063,Tarjeta de Crédito,Deuda,1772.54,False,False,False,12100.00,2029-02-10,Activo,2025-01-16,2026-06-28,11
C001064__CTA_CORRIENTE,C001064,Cuenta Corriente,Depósito,9469.84,False,False,False,,,Activo,2025-04-23,2025-07-03,2
C001064__TARJETA_CREDITO,C001064,Tarjeta de Crédito,Deuda,0.00,False,False,False,2200.00,2030-07-09,Activo,2025-01-03,2026-05-19,8
C001065__CTA_AHORROS,C001065,Cuenta de Ahorros,Depósito,14567.04,False,False,True,,,Activo,2026-07-07,2026-07-07,1
C001066__CTA_AHORROS,C001066,Cuenta de Ahorros,Depósito,4031.75,False,False,False,,,Activo,2025-12-25,2025-12-25,1
C001066__TARJETA_CREDITO,C001066,Tarjeta de Crédito,Deuda,485.04,False,False,False,1400.00,2029-07-24,Activo,2025-07-30,2026-05-16,4
C001067__CREDITO_CONSUMO,C001067,Crédito de Consumo,Deuda,2077.58,False,False,False,,2032-02-08,Activo,2025-06-04,2025-09-18,2
C001068__CTA_AHORROS,C001068,Cuenta de Ahorros,Depósito,2491.73,False,False,False,,,Activo,2025-01-26,2026-05-31,4
C001069__CREDITO_CONSUMO,C001069,Crédito de Consumo,Deuda,24788.15,False,False,False,,2029-03-11,Activo,2025-07-07,2026-06-15,3
C001069__CTA_AHORROS,C001069,Cuenta de Ahorros,Depósito,19873.30,False,False,True,,,Activo,2026-01-25,2026-03-27,2
C001070__CTA_CORRIENTE,C001070,Cuenta Corriente,Depósito,5976.71,False,False,False,,,Activo,2025-09-13,2025-12-25,3
C001070__CTA_AHORROS,C001070,Cuenta de Ahorros,Depósito,2081.82,False,False,False,,,Activo,2025-06-10,2025-06-10,1
C001071__CREDITO_VEHICULAR,C001071,Crédito Vehicular,Deuda,21531.43,False,False,False,,2028-07-27,Activo,2026-07-25,2026-08-23,2
C001071__CTA_AHORROS,C001071,Cuenta de Ahorros,Depósito,-100.00,False,True,False,,,Activo,2025-04-11,2025-10-19,2
C001071__TARJETA_CREDITO,C001071,Tarjeta de Crédito,Deuda,176.37,False,False,False,500.00,2027-01-28,Activo,2025-04-14,2026-07-07,14
C001072__CREDITO_VEHICULAR,C001072,Crédito Vehicular,Deuda,22260.37,False,False,False,,2032-07-31,Activo,2026-07-07,2026-07-07,1
C001072__CREDITO_CONSUMO,C001072,Crédito de Consumo,Deuda,1617.56,False,False,False,,2029-07-22,Activo,2026-04-14,2026-04-14,1
C001073__CREDITO_CONSUMO,C001073,Crédito de Consumo,Deuda,11704.32,False,False,False,,2028-02-25,Activo,2025-01-13,2025-10-13,2
C001073__TARJETA_CREDITO,C001073,Tarjeta de Crédito,Deuda,4856.34,False,False,True,8800.00,2030-09-06,Activo,2025-02-05,2026-08-09,10
C001074__CREDITO_CONSUMO,C001074,Crédito de Consumo,Deuda,12290.16,False,False,False,,2030-11-02,Activo,2026-03-31,2026-03-31,2
C001074__TARJETA_CREDITO,C001074,Tarjeta de Crédito,Deuda,3573.39,False,False,True,8600.00,2026-10-01,Activo,2025-02-19,2026-04-06,4
C001075__CREDITO_VEHICULAR,C001075,Crédito Vehicular,Deuda,10683.19,False,False,False,,2027-06-12,Activo,2026-04-21,2026-07-20,2
C001075__TARJETA_CREDITO,C001075,Tarjeta de Crédito,Deuda,211.61,False,False,False,900.00,2026-10-11,Activo,2025-05-06,2026-07-27,5
C001076__CTA_CORRIENTE,C001076,Cuenta Corriente,Depósito,938.66,False,False,False,,,Activo,2025-04-15,2026-03-01,3
C001077__CREDITO_HIPOTECARIO,C001077,Crédito Hipotecario,Deuda,113936.07,False,False,False,,2029-05-18,Activo,2025-07-21,2025-07-21,1
C001077__CTA_CORRIENTE,C001077,Cuenta Corriente,Depósito,1787.54,False,False,False,,,Activo,2025-03-02,2025-12-01,2
C001078__CTA_AHORROS,C001078,Cuenta de Ahorros,Depósito,586.41,False,False,False,,,Activo,2025-03-10,2026-02-25,3
C001078__TARJETA_CREDITO,C001078,Tarjeta de Crédito,Deuda,551.14,False,False,False,1900.00,2027-09-25,Activo,2025-01-12,2026-08-10,11
C001079__CREDITO_HIPOTECARIO,C001079,Crédito Hipotecario,Deuda,82437.53,False,False,False,,2031-08-11,Activo,2026-04-29,2026-04-29,1
C001079__CTA_AHORROS,C001079,Cuenta de Ahorros,Depósito,6667.67,False,False,False,,,Activo,2025-09-16,2026-05-23,3
C001079__TARJETA_CREDITO,C001079,Tarjeta de Crédito,Deuda,1761.43,False,False,False,7000.00,2030-05-31,Activo,2025-01-10,2026-08-21,14
C001080__TARJETA_CREDITO,C001080,Tarjeta de Crédito,Deuda,592.58,False,False,False,1100.00,2027-01-17,Activo,2025-01-14,2026-07-05,9
C001081__CREDITO_CONSUMO,C001081,Crédito de Consumo,Deuda,12531.24,False,False,False,,2032-03-27,Activo,2025-08-08,2025-12-16,2
C001081__CTA_CORRIENTE,C001081,Cuenta Corriente,Depósito,-80.43,False,True,False,,,Activo,2025-04-12,2026-08-26,3
C001081__TARJETA_CREDITO,C001081,Tarjeta de Crédito,Deuda,1004.62,False,False,False,3900.00,2030-04-26,Activo,2025-01-12,2026-06-18,11
C001082__CTA_AHORROS,C001082,Cuenta de Ahorros,Depósito,2925.97,False,False,False,,,Activo,2026-07-18,2026-07-18,1
C001082__TARJETA_CREDITO,C001082,Tarjeta de Crédito,Deuda,615.38,False,False,False,2100.00,2027-04-08,Activo,2025-01-03,2026-08-12,9
C001083__CTA_AHORROS,C001083,Cuenta de Ahorros,Depósito,1721.95,False,False,False,,,Activo,2026-01-31,2026-01-31,1
C001083__TARJETA_CREDITO,C001083,Tarjeta de Crédito,Deuda,321.68,False,False,False,1700.00,2030-08-01,Activo,2025-02-04,2026-07-17,11
C001084__CREDITO_HIPOTECARIO,C001084,Crédito Hipotecario,Deuda,56469.22,False,False,False,,2029-04-05,Activo,2025-09-07,2026-08-19,3
C001084__TARJETA_CREDITO,C001084,Tarjeta de Crédito,Deuda,602.80,False,False,False,1100.00,2030-01-21,Activo,2025-02-21,2026-05-12,11
C001085__CREDITO_VEHICULAR,C001085,Crédito Vehicular,Deuda,21853.73,False,False,False,,2030-02-08,Activo,2025-04-25,2026-01-15,3
C001085__CTA_CORRIENTE,C001085,Cuenta Corriente,Depósito,1376.30,False,False,False,,,Activo,2025-01-12,2026-06-27,3
C001085__TARJETA_CREDITO,C001085,Tarjeta de Crédito,Deuda,1122.45,False,False,False,2200.00,2029-07-04,Activo,2025-05-17,2026-05-15,9
C001086__CREDITO_HIPOTECARIO,C001086,Crédito Hipotecario,Deuda,32393.66,False,False,False,,2027-02-02,Activo,2025-03-29,2025-06-20,2
C001086__TARJETA_CREDITO,C001086,Tarjeta de Crédito,Deuda,53.85,False,False,False,2000.00,2030-06-11,Activo,2025-03-30,2026-07-24,5
C001087__CTA_CORRIENTE,C001087,Cuenta Corriente,Depósito,561.03,False,False,False,,,Activo,2025-12-06,2026-01-09,2
C001087__CTA_AHORROS,C001087,Cuenta de Ahorros,Depósito,148.91,False,False,False,,,Activo,2025-02-28,2026-04-14,2
C001087__TARJETA_CREDITO,C001087,Tarjeta de Crédito,Deuda,251.69,False,False,False,1200.00,2027-10-16,Activo,2025-01-22,2026-06-29,13
C001088__CREDITO_HIPOTECARIO,C001088,Crédito Hipotecario,Deuda,79316.00,False,False,False,,2028-02-06,Activo,2025-03-17,2025-07-20,2
C001088__CTA_AHORROS,C001088,Cuenta de Ahorros,Depósito,4255.48,False,False,False,,,Activo,2025-02-14,2026-07-30,4
C001088__TARJETA_CREDITO,C001088,Tarjeta de Crédito,Deuda,581.82,False,False,False,1400.00,2027-10-30,Activo,2025-04-16,2026-07-24,4
C001089__CREDITO_VEHICULAR,C001089,Crédito Vehicular,Deuda,14788.83,False,False,False,,2030-12-15,Activo,2025-10-01,2025-10-01,1
C001089__CTA_AHORROS,C001089,Cuenta de Ahorros,Depósito,2348.45,False,False,False,,,Activo,2025-12-19,2026-07-07,3
C001089__TARJETA_CREDITO,C001089,Tarjeta de Crédito,Deuda,399.71,False,False,False,1600.00,2029-04-27,Activo,2025-05-23,2026-07-02,12
C001090__CREDITO_HIPOTECARIO,C001090,Crédito Hipotecario,Deuda,46944.47,False,False,False,,2031-04-10,Activo,2025-04-07,2025-04-07,1
C001090__CREDITO_VEHICULAR,C001090,Crédito Vehicular,Deuda,15367.28,False,False,False,,2027-06-08,Activo,2025-03-03,2026-08-10,3
C001090__TARJETA_CREDITO,C001090,Tarjeta de Crédito,Deuda,76.41,False,False,False,2800.00,2028-01-30,Activo,2025-03-13,2026-02-08,6
C001091__CREDITO_HIPOTECARIO,C001091,Crédito Hipotecario,Deuda,110126.41,False,False,False,,2026-12-10,Activo,2025-10-11,2026-01-30,2
C001091__CREDITO_VEHICULAR,C001091,Crédito Vehicular,Deuda,31968.53,False,False,False,,2027-01-19,Activo,2025-07-09,2025-07-09,1
C001091__CREDITO_CONSUMO,C001091,Crédito de Consumo,Deuda,13142.67,False,False,False,,2027-09-10,Activo,2025-06-01,2025-06-01,1
C001092__CREDITO_HIPOTECARIO,C001092,Crédito Hipotecario,Deuda,31650.35,False,False,False,,2029-07-01,Activo,2025-06-13,2025-09-12,3
C001092__CTA_CORRIENTE,C001092,Cuenta Corriente,Depósito,7622.07,False,False,False,,,Activo,2025-10-14,2026-08-21,3
C001092__CTA_AHORROS,C001092,Cuenta de Ahorros,Depósito,6397.29,False,False,False,,,Activo,2025-06-11,2026-07-29,3
C001092__TARJETA_CREDITO,C001092,Tarjeta de Crédito,Deuda,1702.62,False,False,False,2500.00,2028-11-07,Activo,2025-01-14,2026-08-13,11
C001093__TARJETA_CREDITO,C001093,Tarjeta de Crédito,Deuda,1108.43,False,False,False,7900.00,2030-01-16,Activo,2025-01-24,2026-01-19,11
C001094__CREDITO_CONSUMO,C001094,Crédito de Consumo,Deuda,4356.55,False,False,False,,2026-11-08,Activo,2025-12-08,2026-08-11,2
C001094__CTA_AHORROS,C001094,Cuenta de Ahorros,Depósito,5012.26,False,False,False,,,Activo,2026-01-14,2026-01-14,1
C001094__TARJETA_CREDITO,C001094,Tarjeta de Crédito,Deuda,1443.50,False,False,False,4100.00,2027-09-30,Activo,2026-01-19,2026-08-19,8
C001095__CREDITO_HIPOTECARIO,C001095,Crédito Hipotecario,Deuda,88630.42,False,False,False,,2032-07-17,Activo,2025-02-01,2026-07-15,3
C001095__CTA_CORRIENTE,C001095,Cuenta Corriente,Depósito,2879.77,False,False,False,,,Activo,2025-01-01,2026-07-11,4
C001095__TARJETA_CREDITO,C001095,Tarjeta de Crédito,Deuda,1864.28,False,False,False,3700.00,2028-07-21,Activo,2025-02-07,2026-07-09,14
C001096__CTA_CORRIENTE,C001096,Cuenta Corriente,Depósito,1532.43,False,False,False,,,Activo,2025-06-13,2026-07-12,3
C001097__CREDITO_HIPOTECARIO,C001097,Crédito Hipotecario,Deuda,101344.65,False,False,False,,2030-05-10,Activo,2025-11-04,2026-01-10,2
C001097__TARJETA_CREDITO,C001097,Tarjeta de Crédito,Deuda,1499.89,False,False,False,2400.00,2027-12-08,Activo,2025-03-16,2026-07-20,7
C001098__CREDITO_VEHICULAR,C001098,Crédito Vehicular,Deuda,23977.86,False,False,False,,2029-03-30,Activo,2025-08-03,2026-03-18,2
C001098__CREDITO_CONSUMO,C001098,Crédito de Consumo,Deuda,6171.13,False,False,False,,2032-05-07,Activo,2025-03-10,2025-10-20,2
C001098__TARJETA_CREDITO,C001098,Tarjeta de Crédito,Deuda,451.30,False,False,False,4600.00,2028-06-15,Activo,2025-01-30,2026-06-05,8
C001099__CTA_CORRIENTE,C001099,Cuenta Corriente,Depósito,3395.07,False,False,False,,,Activo,2026-02-25,2026-07-26,2
