cliente_id	nombre_cliente	segmento_cliente	ciudad	edad	ingreso_estimado	producto	saldo_producto	cupo_credito	fecha_vencimiento	fecha_movimiento	categoria_consumo	monto_consumo	canal	estado_producto
C000120	Cliente 0120	Affluent	Quito	18	2728.3	Tarjeta de Crédito	319.88	2800	2029-01-14	2026-01-04	Education	172.22	POS	Activo
C001007	Cliente 1007	Mass	Guayaquil	42	1413.7	Tarjeta de Crédito	1627.14	3700	2029-02-27	2025-10-16	Supermarket	74.09	Web	Activo
C000768	Cliente 0768	Affluent	Cuenca	28	1303.62	Tarjeta de Crédito	878.8	2200	2028-01-01	2025-09-21	Technology	9.9	Web	Activo
C001095	Cliente 1095	Affluent	Manta	52	1273.91	Tarjeta de Crédito	1864.28	3700	2028-07-21	2026-01-25	Food	132.24	POS	Activo
C000340	Cliente 0340	JOVEN	Guayaquil	40	1902.78	Tarjeta de Crédito	573.62	2200	2029-11-25	2026-05-01	Others	219.15	App	Activo
C002172	Cliente 2172	Mass	Ambato	18	1832.64	Tarjeta de Crédito	674.13	2500	2027-01-25	2025-11-03	Technology	71.43	App	Activo
C002084	Cliente 2084	Mass	Loja	25	637.12	Crédito de Consumo	3198.08		2027-01-19	2025-05-23	N/A	0	Branch	Activo
C000653	Cliente 0653	Affluent	Quito	25	2368.46	Tarjeta de Crédito	1487.56	6800	2028-03-25	2025-11-07	Supermarket	32.2	POS	Activo
C001898	Cliente 1898	Mass	Cuenca	47	1417.26	Tarjeta de Crédito	1382.44	2700	2027-07-03	2026-06-06	Food	35.07	POS	Activo
C000081	Cliente 0081	Mass	Guayaquil	24	956.2	Tarjeta de Crédito	758.2	1400	2028-12-07	2025-10-10	Others	49.56	POS	Activo
C002138	Cliente 2138	Mass	Quito	25	1093.98	Tarjeta de Crédito	1061.19	2200	2029-07-10	2026-02-07	Fuel	58.15	Web	Activo
C001268	Cliente 1268	Joven	Guayaquil	36	428.24	Cuenta Corriente	1436.14			2025-01-15	N/A	0	Branch	Activo
C001940	Cliente 1940	Mass	Quito	30	526.18	Tarjeta de Crédito	321.89	1400	2028-04-29	2025-12-07	Supermarket	37.26	App	Activo
C002179	Cliente 2179	Mass	Cuenca	52	1010.75	Tarjeta de Crédito	136.03	1700	2030-06-20	2025-10-06	Supermarket	32.39	POS	Activo
C000390	Cliente 0390	Affluent	Cuenca	46	1620.32	Tarjeta de Crédito	1439.62	3600	2026-11-04	2026-01-15	FOOD 	28.06	App	Activo
C001139	Cliente 1139	Affluent	Quito	31	2469.76	Crédito de Consumo	3056.32		2027-06-11	2025-04-09	N/A	0	App	Activo
C000878	Cliente 0878	PyME	Manta	43	2773.93	Tarjeta de Crédito	265.5	3200	2027-08-02	2026-05-01	Food	120.75	POS	Activo
C001457	Cliente 1457	Mass	Guayaquil	30	731.97	Tarjeta de Crédito	0	1300	2029-05-10	2025-08-13	Streaming	64.73	POS	Activo
C000238	Cliente 0238	Premium	Quito	26	6381.3	Tarjeta de Crédito	5627.97	8400	2028-01-19	2026-07-02	Food	234.22	Web	Activo
C001636	Cliente 1636	Affluent	Quito	46	1537.46	Tarjeta de Crédito	2793.2	4300	2028-05-15	2026-08-03	Fuel	99.78	Web	Activo
C000840	Cliente 0840	Premium	Quito	36	5814.32	Crédito de Consumo	14967.8		2026-11-11	2025-05-11	N/A	0	App	Activo
C000976	Cliente 0976	Premium	Quito	50	4217.65	Tarjeta de Crédito	2877.68	6200	2029-11-08	2025-11-19	Others	197.0	App	Activo
C002139	Cliente 2139	Mass	Quito	52	547.66	Tarjeta de Crédito	632.22	1400	2030-06-06	2026-04-29	Others	20.84	POS	Activo
C000608	Cliente 0608	Mass	Guayaquil	26	553.49	Tarjeta de Crédito	94.12	1000	2026-10-14	2026-05-11	Fuel	11.1	POS	Activo
C000393	Cliente 0393	Mass	Guayaquil	30	1408.42	Crédito Hipotecario	55584.2		2027-04-24	2025-12-09	N/A	0	Web	Activo
C001063	Cliente 1063	Premium	Quito	34	5404.28	Tarjeta de Crédito	1772.54	12100	2029-02-10	2025-08-27	Streaming	124.08	Branch	Activo
C001120	Cliente 1120	Mass	Cuenca	38	880.62	Crédito Hipotecario	105203.88		2031-09-24	2025-02-17	N/A	0	Web	Activo
C000252	Cliente 0252	Mass	Cuenca	46	1101.33	Crédito de Consumo	5085.31		2027-04-16	2025-07-22	N/A	0	Web	Activo
C001260	Cliente 1260	Affluent	Loja	18	3567.11	Tarjeta de Crédito	0	7900	2028-04-15	2025-03-10	Food	518.92	App	Activo
C000601	Cliente 0601	Joven	Guayaquil	37	833.98	Tarjeta de Crédito	91.85	2100	2030-08-08	2025-06-26	Streaming	7.13	Web	Activo
C001645	Cliente 1645	Mass	Guayaquil	48	1224.59	Crédito Vehicular	19060.86		2027-03-28	2026-02-12	N/A	0	Web	Activo
C000124	Cliente 0124	Joven	Guayaquil	56	561.33	Cuenta de Ahorros	1614.88			2026-07-29	N/A	0	ATM	Activo
C000436	Cliente 0436	Joven	Quito	66	494.76	Tarjeta de Crédito	464.21	1000	2027-08-04	2026-05-26	Travel	45.52	Web	Activo
C001754	Cliente 1754	Mass	Guayaquil	41	646.46	Tarjeta de Crédito	691.98	1700	2030-02-20	2026-03-27	Travel	15.85	POS	Activo
C001685	Cliente 1685	Mass	Quito	49	1023.74	Tarjeta de Crédito	2168.45	2200	2027-08-03	2025-03-29	Travel	56.59	Web	Activo
C001854	Cliente 1854	PyME	Manta	36	4009.66	Tarjeta de Crédito	1152.17	10500	2028-02-13	2025-05-24	Travel	36.73	Web	Activo
C001599	Cliente 1599	PyME	Guayaquil	47	3766.18	Tarjeta de Crédito	2708.23	10000	2030-01-02	2026-05-07	Streaming	274.87	POS	Activo
C001881	Cliente 1881	PyME	Loja	62	4609.84	Cuenta de Ahorros	17585.08			2025-03-08	N/A	0	Branch	Activo
C001496	Cliente 1496	Mass	Quito	41	624.02	Tarjeta de Crédito	135.37	900	2026-10-16	2026-05-22	Supermarket	19.49	POS	Activo
C001491	Cliente 1491	PyME	Quito	26	2786.48	Crédito de Consumo	8906.85		2031-07-07	2025-10-30	N/A	0	Web	Activo
C002070	Cliente 2070	Mass	Cuenca	62	597.28	Crédito de Consumo	4913.87		2026-11-06	2026-01-15	N/A	0	Branch	Activo
C001456	Cliente 1456	Affluent	Guayaquil	36	1709.64	Tarjeta de Crédito	1112.05	3000	2028-03-23	2026-02-05	Streaming	88.44	POS	Activo
C000863	Cliente 0863	Mass	Ambato	55	1021.6	Tarjeta de Crédito	0	1200	2028-03-06	2025-01-15	Supermarket	48.52	Web	Activo
C000838	Cliente 0838	Affluent	Loja	39	2497.79	Tarjeta de Crédito	1586.83	3500	2030-06-06	2025-02-10	Food	95.16	Branch	Activo
C001449	Cliente 1449	Joven	Guayaquil	51	725.29	Tarjeta de Crédito	376.88	1900	2026-12-31	2025-10-27	Education	20.19	POS	Activo
C001010	Cliente 1010	Mass	Guayaquil	49	1429.76	Tarjeta de Crédito	510.93	1500	2028-07-23	2026-01-06	Travel	69.91	Branch	Activo
C001594	Cliente 1594	Affluent	Quito	30	2466.54	Tarjeta de Crédito	1812.94	3600	2027-11-24	2026-01-08	Food	184.75	POS	Activo
C000598	Cliente 0598	Premium	Quito	38	6821.75	Tarjeta de Crédito	8930.43	18200	2030-06-13	2025-05-04	Food	829.92	App	Activo
C000048	Cliente 0048	Mass	Guayaquil	56	1735.56	Tarjeta de Crédito	2003.46	3800	2030-10-01	2025-11-13	Health	112.9	App	Activo
C001617	Cliente 1617	Mass	Guayaquil	47	889.81	Tarjeta de Crédito	553.92	1100	2027-01-10	2026-05-09	Supermarket	114.94	POS	Activo
C001426	Cliente 1426	Premium	Guayaquil	40	5753.58	Tarjeta de Crédito	2217.8	7500	2027-01-18	2026-06-30	Entertainment	27.25	POS	Activo
C001580	Cliente 1580	Mass	Quito	39	561.91	Tarjeta de Crédito	166.13	1400	2029-07-26	2026-04-27	Entertainment	19.26	App	Activo
C001317	Cliente 1317	PyME	Guayaquil	46	2954.68	Tarjeta de Crédito	3238.68	6000	2028-06-13	2025-05-01	Food	554.01	App	Activo
C001575	Cliente 1575	Premium	Quito	24	5508.21	Tarjeta de Crédito	4440.35	12500	2028-03-31	19/04/2025	Supermarket	420.3	Branch	Activo
C001367	Cliente 1367	Mass	Quito	49	911.61	Tarjeta de Crédito	1159.47	2500	2026-12-16	2026-03-08	Entertainment	57.13	App	Activo
C002041	Cliente 2041	Premium	Quito	34	4633.0	Crédito de Consumo	34150.13		2027-10-23	2025-01-02	N/A	0	Web	Activo
C001100	Cliente 1100	Mass	Quito	29	871.55	Tarjeta de Crédito	0	2200	2029-09-05	2026-01-27	Travels	17.56	App	Activo
C000255	Cliente 0255	Mass	Cuenca	50	421.85	Tarjeta de Crédito	95.66	600	2029-11-09	2026-07-18	Supermarket	15.92	App	Activo
C001247	Cliente 1247	Mass	Quito	52	1477.61	Tarjeta de Crédito	463.81	2500	2028-11-11	2025-07-10	Entertainment	205.98	ATM	Activo
C000774	Cliente 0774	Mass	Cuenca	47	1060.22	Tarjeta de Crédito	433.05	2200	2029-05-20	2026-07-31	Technology	25.94	App	Activo
C000034	Cliente 0034	Premium	Quito	39	4102.36	Cuenta Corriente	18395.55			2026-07-07	N/A	0	App	Activo
C000184	Cliente 0184	pyme	Cuenca	27	2082.5	Tarjeta de Crédito	264.36	2900	2029-08-14	2026-08-13	Technology	124.04	POS	Activo
C002004	Cliente 2004	PyME	Cuenca	44	1222.08	Crédito de Consumo	14331.65		2029-01-13	2025-11-13	N/A	0	Branch	Activo
C001865	Cliente 1865	Affluent	Guayaquil	30	2813.92	Tarjeta de Crédito	2118.51	4400	2027-12-07	2025-12-11	Supermarket	289.9	POS	Activo
C001011	Cliente 1011	Mass	Cuenca	31	1117.54	Tarjeta de Crédito	1097.33	2500	2028-12-29	2026-06-28	Streaming	31.78	Web	Activo
C000461	Cliente 0461	Mass	Quito	28	1410.84	Tarjeta de Crédito	1230.21	4200	2027-09-13	2026-07-15	Education	39.2	POS	Activo
C001106	Cliente 1106	Mass	Manta	52	584.23	Crédito de Consumo	6024.56		2029-02-06	2025-01-26	N/A	0	App	Activo
C002135	Cliente 2135	Affluent	Quito	56	1645.61	Crédito de Consumo	14370.42		2030-07-18	2025-01-11	N/A	0	App	Activo
C002200	Cliente 2200	mass	Ambato	32	4968.54	Tarjeta de Crédito	4787.44	9900	2028-07-05	2025-09-12	Food	66.13	POS	Activo
C001084	Cliente 1084	Mass	Quito	27	638.66	Tarjeta de Crédito	602.8	1100	2030-01-21	2025-08-14	Fuel	30.18	Branch	Activo
C001400	Cliente 1400	Affluent	Guayaquil	47	1985.16	Tarjeta de Crédito	802.04	2600	2027-10-22	2026-07-24	Education	100.27	POS	Activo
C000232	Cliente 0232	Affluent	Quito	34	1953.34	Tarjeta de Crédito	1368.36	2900	2028-12-11	2025-09-09	Others	72.61	POS	Activo
C000543	Cliente 0543	Mass	Guayaquil	36	778.05	Crédito de Consumo	6102.88		2030-01-01	2026-01-24	N/A	0	App	Activo
C002181	Cliente 2181	Mass	Quito	38	722.97	Crédito de Consumo	2466.85		2026-10-25	2026-08-27	N/A	0	Branch	Activo
C001379	Cliente 1379	Joven	Guayaquil	62	1688.96	Tarjeta de Crédito	732.5	3000	2027-09-12	2025-08-17	Entertainment	226.31	Branch	Activo
C001781	Cliente 1781	Premium	Guayaquil	50	2507.99	Tarjeta de Crédito	2281.94	5600	2029-06-28	2025-05-17	Health	120.86	App	Activo
C001180	Cliente 1180	PyME	Quito	37	1985.3	Tarjeta de Crédito	1843.48	3600	2029-08-06	2026-05-31	Streaming	68.05	App	Activo
C001806	Cliente 1806	Mass	Guayaquil	45	655.98	Cuenta Corriente	1068.85			2026-08-03	N/A	0	ATM	Activo
C001451	Cliente 1451	JOVEN	Guayaquil	61	888.64	Tarjeta de Crédito	778.8	2200	2026-11-13	2025-06-14	Fuel	102.74	POS	Activo
C001888	Cliente 1888	Joven	Quito	31	431.91	Cuenta de Ahorros	561.55			2025-06-10	N/A	0	Branch	Activo
C000490	Cliente 0490	Mass	Quito	52	1212.76	Crédito de Consumo	5805.23		2030-10-07	2025-01-01	N/A	0	App	Activo
C001012	Cliente 1012	PyME	Guayaquil	36	5911.6	Cuenta Corriente	-100			2025-03-20	N/A	0	ATM	Activo
C000653	Cliente 0653	Affluent	Quito	25	2368.46	Tarjeta de Crédito	1487.56	6800	2028-03-25	2025-06-21	Others	43.54	Web	Activo
C000030	Cliente 0030	Joven	Quito	37	1002.91	Tarjeta de Crédito	0	2400	2026-11-19	2026-03-29	Health	77.23	POS	Activo
C000414	Cliente 0414	Joven	Manta	37	350	Cuenta de Ahorros	472.69			2026-05-07	N/A	0	Web	Activo
C001213	Cliente 1213	Mass	Cuenca	20	798.21	Tarjeta de Crédito	1426.16	2300	2030-01-30	2026-02-14	Technology	16.92	POS	Activo
C001151	Cliente 1151	Mass	Quito	31	1033.24	Cuenta Corriente	3346.54			2025-11-27	N/A	0	Web	Activo
C001116	Cliente 1116	Mass	Cuenca	50	1240.42	Crédito Vehicular	13359.73		2031-09-26	2026-02-26	N/A	0	Branch	Activo
C000151	Cliente 0151	Affluent 	Guayaquil	18	2238.32	Tarjeta de Crédito	1212.59	2500	2029-01-21	2026-05-31	Education	59.62	Branch	Activo
C002091	Cliente 2091	Mass	Guayaquil	43	676.82	Crédito Vehicular	17511.09		2026-12-02	2025-05-18	N/A	0	App	Activo
C000081	Cliente 0081	Mass	Guayaquil	24	956.2	Crédito Hipotecario	93280.67		2030-05-17	2025-09-04	N/A	0	ATM	Activo
C001521	Cliente 1521	Mass	Guayaquil	43	576.1	Cuenta de Ahorros	1608.65			2025-09-08	N/A	0	Branch	Activo
C002024	Cliente 2024	Premium	Guayaquil	18	3386.47	Tarjeta de Crédito	2550.61	5400	2029-08-30	2025-11-20	Entertainment	87.63	Web	Activo
C000669	Cliente 0669	Joven	Guayaquil	40	636.48	Tarjeta de Crédito	251.64	1900	2030-01-01	2025-10-03	Technology	9.93	POS	Activo
C000242	Cliente 0242	Mass	Guayaquil	33	831.65	Cuenta Corriente	2424.48			2026-06-16	N/A	0	Branch	Activo
C000017	Cliente 0017	Mass	Loja	46	612.39	Crédito Vehicular	10897.34		2029-09-08	2026-01-16	N/A	0	App	Activo
C001131	Cliente 1131	Mass	Quito	18	1083.82	Tarjeta de Crédito	955.8	1800	2030-01-11	2026-06-09	Travel	53.13	Web	Activo
C000313	Cliente 0313	Mass	Quito	60	925.4	Tarjeta de Crédito	760.9	2600	2029-03-19	2026-03-25	Others	418.6	Web	Activo
C000460	Cliente 0460	Premium	Loja	53	4476.51	Tarjeta de Crédito	3754.26	5900	2030-02-15	2025-04-26	Travel	177.98	App	Activo
C001818	Cliente 1818	Mass	Guayaquil	44	716.61	Tarjeta de Crédito	270.76	2100	2028-10-19	2025-02-01	Technology	16.61	App	Activo
C000110	Cliente 0110	Premium	Quito	35	6842.24	Crédito Vehicular	17409.5		2028-04-04	2025-04-12	N/A	0	Branch	Activo
C002104	Cliente 2104	Affluent	Manta	38	3614.19	Crédito Hipotecario	53184.91		2027-07-17	2025-07-31	N/A	0	Branch	Activo
C002131	Cliente 2131	Premium	Manta	34	4362.12	Tarjeta de Crédito	1834.02	7000	2030-03-05	2025-02-24	Entertainment	33.25	Web	Activo
C002172	Cliente 2172	Mass	Ambato	18	1832.64	Tarjeta de Crédito	674.13	2500	2027-01-25	2025-12-22	Health	33.85	App	Activo
C001382	Cliente 1382	Affluent	Ambato	30	2132.78	Tarjeta de Crédito	3031.39	5800	2029-02-05	2025-01-08	Education	156.47	POS	Activo
C002182	Cliente 2182	Affluent	Guayaquil	27	3440.92	Tarjeta de Crédito	4689.75	9000	2027-05-11	2026-08-05	Technology	172.89	Branch	Activo
C000800	Cliente 0800	Joven	Cuenca	31	350	Tarjeta de Crédito	286.91	600	2027-07-02	2025-12-07	Streaming	89.17	App	Activo
C002125	Cliente 2125	PyME	Manta	40	2420.55	Cuenta de Ahorros	9564.65			2025-12-17	N/A	0	Web	Activo
C000249	Cliente 0249	Premium	Manta	33	6269.8	Tarjeta de Crédito	5676.85	18700	2028-06-17	2026-06-04	Supermarket	183.91	Web	Activo
C000556	Cliente 0556	Mass	Ambato	27	881.1	Cuenta Corriente	2110.8			2025-12-30	N/A	0	Web	Activo
C001842	Cliente 1842	Mass	Quito	18	989.25	Cuenta Corriente	-100			2026-08-27	N/A	0	Branch	Activo
C001884	Cliente 1884	PyME	Guayaquil	20	3923.69	Crédito Hipotecario	104963.03		2028-11-11	2025-03-20	N/A	0	Branch	Activo
C000316	Cliente 0316	Mass	Quito	34	984.58	Tarjeta de Crédito	985.53	1700	2030-01-18	2025-01-04	Health	32.21	Branch	Activo
C001166	Cliente 1166	Affluent	Guayaquil	36	2741.29	Tarjeta de Crédito	2023.93	6100	2030-05-31	2025-03-07	Technology	253.17	Branch	Activo
C001029	Cliente 1029	Mass	Ambato	32	811.18	Cuenta Corriente	1470.72			2026-07-13	N/A	0	App	Activo
C000361	Cliente 0361	Premium	Guayaquil	55	2979.86	Tarjeta de Crédito	1218.07	5500	2029-03-24	2025-01-08	Travel	156.52	POS	Activo
C001928	Cliente 1928	Mass	Cuenca	41	847.45	Tarjeta de Crédito	748.49	1500	2029-08-15	2025-10-23	Fuel	44.61	POS	Activo
C001661	Cliente 1661	PyME	Loja	48	3493.3	Tarjeta de Crédito	1028.5	9900	2027-01-17	2025-01-12	Streaming	132.85	POS	Activo
C000263	Cliente 0263	Mass	Quito	41	359.78	Tarjeta de Crédito	395.78	800	2030-02-06	2025-11-02	Fuel	3.32	POS	Activo
C001415	Cliente 1415	Joven	Manta	40	463.4	Tarjeta de Crédito	313.6	1200	2028-09-21	2025-05-17	Entertainment	22.25	POS	Activo
C002120	Cliente 2120	Mass	Manta	66	1093.13	Tarjeta de Crédito	1116.87	2100	2030-02-28	2025-12-05	Travel	160.02	App	Activo
C000690	Cliente 0690	Premium	Cuenca	53	3287.27	Tarjeta de Crédito	1016.2	8100	2027-01-18	2025-11-07	Entertainment	215.89	App	Activo
C001397	Cliente 1397	Mass	Cuenca	35	731.67	Tarjeta de Crédito	260.72	1900	2027-10-13	2025-05-29	Technology	5.83	App	Activo
C000580	Cliente 0580	Joven	Guayaquil	56	575.5	Tarjeta de Crédito	226.36	1000	2029-04-04	2026-06-02	Food	28.91	App	Activo
C000633	Cliente 0633	Joven	Quito	55	483.47	Crédito Vehicular	22115.73		2030-11-28	2025-05-13	N/A	0	App	Activo
C000271	Cliente 0271	PyME	Guayaquil	38	1861.81	Tarjeta de Crédito	1004.64	3500	2028-02-17	2025-07-25	Entertainment	84.07	Web	Activo
C001092	Cliente 1092	Affluent	Guayaquil	42	1905.63	Tarjeta de Crédito	1702.62	2500	2028-11-07	2025-03-19	Supermarket	19.56	Web	Activo
C000836	Cliente 0836	Mass	Guayaquil	38	754.1	Tarjeta de Crédito	186.06	2200	2030-07-02	2025-02-18	Entertainment	13.56	POS	Activo
C000397	Cliente 0397	Premium	Guayaquil	67	3278.61	Cuenta de Ahorros	2768.13			2025-12-05	N/A	0	Branch	Activo
C000383	Cliente 0383	Mass	Guayaquil	31	1038.79	Tarjeta de Crédito	1517.34	2900	2026-09-17	2026-05-26	Education	129.39	POS	Activo
C001095	Cliente 1095	Affluent	Manta	52	1273.91	Tarjeta de Crédito	1864.28	3700	2028-07-21	2025-11-16	Travel	17.38	POS	Activo
C001598	Cliente 1598	Premium	Guayaquil	45	3764.87	Crédito Hipotecario	73695.0		2027-07-08	2026-03-14	N/A	0	ATM	Activo
C000947	Cliente 0947	PyME	Manta	30	2048.06	Tarjeta de Crédito	1634.59	3600	2028-07-26	2026-03-15	Supermarket	82.92	App	Activo
C000249	Cliente 0249	Premium	Manta	33	6269.8	Tarjeta de Crédito	5676.85	18700	2028-06-17	2026-05-04	Supermarket	357.53	App	Activo
C001905	Cliente 1905	Affluent	Guayaquil	37	2954.87	Tarjeta de Crédito	892.45	6200	2029-05-08	2026-05-18	Supermarket	280.91	POS	Activo
C000289	Cliente 0289	Joven	Loja	26	545.63	Tarjeta de Crédito	354.87	600	2028-12-28	2025-08-12	Entertainment	31.24	POS	Activo
C001030	Cliente 1030	Premium	Quito	35	1611.42	Tarjeta de Crédito	1148.58	2600	2027-09-01	2026-03-06	Education	20.67	POS	Activo
C001758	Cliente 1758	Affluent	Quito	35	3670.94	Tarjeta de Crédito	1588.28	3800	2028-06-15	2025-09-01	Travel	493.84	App	Activo
C001449	Cliente 1449	Joven	Guayaquil	51	725.29	Crédito de Consumo	809.72		2029-09-07	2026-04-19	N/A	0	Web	Activo
C000442	Cliente 0442	Mass	Quito	52	550.99	Cuenta de Ahorros	1360.97			2025-08-05	N/A	0	Web	Activo
C001804	Cliente 1804	Affluent	Guayaquil	18	2547.55	Tarjeta de Crédito	2422.53	6300	2028-11-29	2025-05-28	Education	155.51	ATM	Activo
C000015	Cliente 0015	Mass	Ambato	61	474.67	Tarjeta de Crédito	268.15	800	2029-10-20	2025-09-29	Supermarket	50.51	POS	Activo
C000615	Cliente 0615	Mass	Loja	31	580.94	Crédito de Consumo	3834.78		2027-08-18	2025-12-26	N/A	0	Web	Activo
C000751	Cliente 0751	Mass	Quito	28	666.32	Tarjeta de Crédito	249.95	1100	2027-07-18	2025-07-10	Health	7.98	POS	Activo
C001976	Cliente 1976	Mass	Quito	28	858.11	Tarjeta de Crédito	0	1400	2027-11-10	2026-02-16	Travel	61.85	POS	Activo
C001688	Cliente 1688	Mass	Cuenca	43	515.76	Tarjeta de Crédito	84.51	500	2029-10-16	2026-02-28	Entertainment	50.72	App	Activo
C001095	Cliente 1095	Affluent	Manta	52	1273.91	Cuenta Corriente	2879.77			2025-01-01	N/A	0	ATM	Activo
C001955	Cliente 1955	Joven	Guayaquil	38	777.98	Tarjeta de Crédito	282.36	900	2027-03-29	2025-09-25	Travel	42.77	POS	Activo
C000224	Cliente 0224	Joven	Quito	29	503.52	Tarjeta de Crédito	357.5	1000	2029-10-22	2026-01-06	Fuel	53.74	POS	Activo
C001078	Cliente 1078	Joven	Guayaquil	26	713.35	Cuenta de Ahorros	586.41			2026-02-25	N/A	0	Web	Activo
C000190	Cliente 0190	Joven	Guayaquil	68	481.66	Crédito Hipotecario	66847.07		2030-11-21	2026-03-12	N/A	0	Web	Activo
C000879	Cliente 0879	Mass	Ambato	34	685.55	Tarjeta de Crédito	495.19	1300	2028-01-15	2025-05-20	Food	24.82	App	Activo
C001202	Cliente 1202	Affluent	Guayaquil	43	1886.66	Crédito de Consumo	5934.46		2026-12-15	2025-02-25	N/A	0	ATM	Activo
C000725	Cliente 0725	Joven	Guayaquil	30	703.23	Cuenta Corriente	878.68			2026-04-02	N/A	0	Web	Activo
C000028	Cliente 0028	Mass	Loja	18	781.82	Crédito Vehicular	11850.61		2027-10-18	2025-12-12	N/A	0	Branch	Activo
C000980	Cliente 0980	Mass	Cuenca	47	1518.98	Tarjeta de Crédito	79.23	2900	2030-07-30	2025-10-31	Entertainment	55.95	POS	Activo
C001419	Cliente 1419	Mass	Guayaquil	52	419.03	Crédito Vehicular	21981.72		2028-04-04	2026-06-30	N/A	0	App	Activo
C000913	Cliente 0913	PyME	Guayaquil	27	2091.54	Cuenta Corriente	1522.37			2025-11-25	N/A	0	App	Activo
C002018	Cliente 2018	Affluent	Quito	40	2238.02	Tarjeta de Crédito	233.98	2400	2030-07-30	2026-03-31	Technology	54.38	POS	Activo
C000134	Cliente 0134	Mass	Manta	37	568.13	Tarjeta de Crédito	512.96	1400	2029-12-31	2026-07-05	Supermarket	37.43	App	Activo
C000399	Cliente 0399	Mass	Quito	55	796.69	Tarjeta de Crédito	425.11	1900	2027-02-27	2025-09-21	Education	18.3	POS	Activo
C001450	Cliente 1450	Affluent	Quito	25	1941.71	Tarjeta de Crédito	3502.54	4900	2030-09-01	2025-06-08	Technology	319.33	Branch	Activo
C002059	Cliente 2059	Mass	Quito	59	514.32	Tarjeta de Crédito	358.44	1500	2029-01-16	2026-06-08	Supermarket	36.53	Web	Activo
C000101	Cliente 0101	Mass	Quito	34	2125.11	Tarjeta de Crédito	1867.42	3300	2027-11-14	2026-07-09	Others	99.89	POS	Activo
C000029	Cliente 0029	Joven	Guayaquil	28	632.38	Tarjeta de Crédito	124.73	1300	2028-06-08	2026-06-12	Food	75.38	Web	Activo
C000360	Cliente 0360	Mass	Guayaquil	24	599.1	Cuenta Corriente	873.33			2025-08-22	N/A	0	Web	Activo
C002094	Cliente 2094	Mass	Cuenca	31	1238.08	Crédito de Consumo	4705.4		2029-05-16	2025-07-11	N/A	0	Branch	Activo
C001588	Cliente 1588	Mass	Guayaquil	78	898.34	Cuenta de Ahorros	3935.25			2025-05-23	N/A	0	ATM	Activo
C001987	Cliente 1987	Mass	Quito	18	903.4	Tarjeta de Crédito	1456.63	2600	2028-05-30	2026-05-26	Others	20.05	App	Activo
C002155	Cliente 2155	Affluent	Quito	35	2157.22	Crédito de Consumo	11106.83		2029-10-28	2025-10-16	N/A	0	Branch	Activo
C001480	Cliente 1480	Premium	Quito	21	3364.48	Crédito Hipotecario	88337.17		2031-03-07	2025-05-17	N/A	0	Web	Activo
C001763	Cliente 1763	PyME	Guayaquil	18	3464.76	Crédito Hipotecario	36365.55		2032-09-04	2025-12-31	N/A	0	Branch	Activo
C000654	Cliente 0654	Mass	Manta	26	1505.26	Crédito de Consumo	4736.06		2028-01-14	2026-02-21	N/A	0	Branch	Activo
C001236	Cliente 1236	Premium	Manta	52	2875.66	Tarjeta de Crédito	2404.28	8100	2029-04-19	2026-03-05	Technology	105.47	App	Activo
C000152	Cliente 0152	Affluent	Manta	35	1951.46	Tarjeta de Crédito	1244.12	2700	2029-04-04	2025-04-19	Supermarket	182.31	POS	Activo
C000996	Cliente 0996	Affluent	Ambato	30	1504.74	Tarjeta de Crédito	372.45	2600	2030-03-28	2025-11-19	Education	72.28	POS	Activo
C000301	Cliente 0301	Joven	Cuenca	59	365.79	Tarjeta de Crédito	0	800	2030-02-02	2026-01-26	Fuel	5.29	POS	Activo
C001773	Cliente 1773	Affluent	Cuenca	74	3214.41	Cuenta Corriente	10376.51			2025-11-30	N/A	0	Web	Activo
C001033	Cliente 1033	Joven	Quito	36	538.06	Tarjeta de Crédito	657.79	1400	2027-03-30	2025-01-30	Streaming	6.1	Web	Activo
C000717	Cliente 0717	Mass	Quito	28	539.88	Tarjeta de Crédito	415.72	1100	2028-08-23	2026-04-14	Food	35.43	POS	Activo
C002158	Cliente 2158	Mass	Manta	18	505.7	Tarjeta de Crédito	282.57	1300	2028-04-07	2025-02-11	Supermarket	11.06	App	Activo
C001919	Cliente 1919	PyME	Cuenca	57	3404.62	Tarjeta de Crédito	4814.47	9200	2030-08-16	2025-12-10	Food	129.35	App	Activo
C000433	Cliente 0433	Joven	Guayaquil	22	927.25	Crédito Vehicular	21825.2		2029-05-31	2026-08-12	N/A	0	Branch	Activo
